"","yearly_id","WR","snap_count","team_snaps","snap_personnel_usage"
"3318","2021_00-0036083",0,1,1,100
"3319","2021_00-0036083",1,22,39,56.4102564102564
"3320","2021_00-0036083",2,17,67,25.3731343283582
"3321","2021_00-0036083",3,0,216,0
"3322","2021_00-0036096",1,4,9,44.4444444444444
"3323","2021_00-0036096",2,19,106,17.9245283018868
"3324","2021_00-0036096",3,19,199,9.54773869346734
"3325","2021_00-0036096",4,1,1,100
"3326","2021_00-0036105",1,3,12,25
"3327","2021_00-0036105",2,13,71,18.3098591549296
"3328","2021_00-0036105",3,51,103,49.5145631067961
"3329","2021_00-0036110",1,17,50,34
"3330","2021_00-0036110",2,12,73,16.4383561643836
"3331","2021_00-0036110",3,51,74,68.9189189189189
"3332","2021_00-0036131",1,11,12,91.6666666666667
"3333","2021_00-0036131",2,53,96,55.2083333333333
"3334","2021_00-0036131",3,64,85,75.2941176470588
"3335","2021_00-0036131",4,0,1,0
"3336","2021_00-0036132",0,1,2,50
"3337","2021_00-0036132",1,15,21,71.4285714285714
"3338","2021_00-0036132",2,66,99,66.6666666666667
"3339","2021_00-0036132",3,174,256,67.96875
"3340","2021_00-0036132",4,2,3,66.6666666666667
"3341","2021_00-0036133",0,0,5,0
"3342","2021_00-0036133",1,0,164,0
"3343","2021_00-0036133",2,5,302,1.65562913907285
"3344","2021_00-0036133",3,182,508,35.8267716535433
"3345","2021_00-0036133",4,26,26,100
"3346","2021_00-0036145",1,0,23,0
"3347","2021_00-0036145",2,0,21,0
"3348","2021_00-0036145",3,1,31,3.2258064516129
"3349","2021_00-0036163",1,23,36,63.8888888888889
"3350","2021_00-0036163",2,144,277,51.985559566787
"3351","2021_00-0036163",3,242,431,56.1484918793503
"3352","2021_00-0036163",4,1,4,25
"3353","2021_00-0036165",2,0,5,0
"3354","2021_00-0036165",3,2,66,3.03030303030303
"3355","2021_00-0036171",1,62,82,75.609756097561
"3356","2021_00-0036171",2,105,188,55.8510638297872
"3357","2021_00-0036171",3,224,373,60.0536193029491
"3358","2021_00-0036171",4,2,5,40
"3359","2021_00-0036173",1,19,28,67.8571428571429
"3360","2021_00-0036173",2,17,89,19.1011235955056
"3361","2021_00-0036173",3,27,215,12.5581395348837
"3362","2021_00-0036173",4,0,4,0
"3363","2021_00-0036176",1,1,12,8.33333333333333
"3364","2021_00-0036176",2,0,18,0
"3365","2021_00-0036176",3,2,40,5
"3366","2021_00-0036182",1,48,119,40.3361344537815
"3367","2021_00-0036182",2,147,311,47.2668810289389
"3368","2021_00-0036182",3,400,634,63.0914826498423
"3369","2021_00-0036182",4,5,5,100
"3370","2021_00-0036183",1,1,2,50
"3371","2021_00-0036183",2,22,67,32.8358208955224
"3372","2021_00-0036183",3,41,105,39.0476190476191
"3373","2021_00-0036187",1,5,5,100
"3374","2021_00-0036187",2,113,167,67.6646706586826
"3375","2021_00-0036187",3,8,767,1.04302477183833
"3376","2021_00-0036187",4,1,85,1.17647058823529
"3377","2021_00-0036187",5,0,10,0
"3378","2021_00-0036194",1,2,2,100
"3379","2021_00-0036194",2,4,26,15.3846153846154
"3380","2021_00-0036194",3,3,35,8.57142857142857
"3381","2021_00-0036195",1,34,34,100
"3382","2021_00-0036195",2,213,213,100
"3383","2021_00-0036195",3,500,500,100
"3384","2021_00-0036195",4,2,2,100
"3385","2021_00-0036196",1,5,5,100
"3386","2021_00-0036196",2,80,173,46.242774566474
"3387","2021_00-0036196",3,375,811,46.2392108508015
"3388","2021_00-0036196",4,91,95,95.7894736842105
"3389","2021_00-0036196",5,10,10,100
"3390","2021_00-0036197",1,4,4,100
"3391","2021_00-0036197",2,28,36,77.7777777777778
"3392","2021_00-0036197",3,56,87,64.367816091954
"3393","2021_00-0036198",1,26,40,65
"3394","2021_00-0036198",2,206,303,67.986798679868
"3395","2021_00-0036198",3,314,470,66.8085106382979
"3396","2021_00-0036198",4,3,5,60
"3397","2021_00-0036212",0,1,1,100
"3398","2021_00-0036212",1,49,60,81.6666666666667
"3399","2021_00-0036212",2,483,544,88.7867647058823
"3400","2021_00-0036212",3,188,233,80.6866952789699
"3401","2021_00-0036212",4,4,4,100
"3402","2021_00-0036214",1,53,107,49.5327102803738
"3403","2021_00-0036214",2,110,223,49.3273542600897
"3404","2021_00-0036214",3,212,332,63.855421686747
"3405","2021_00-0036214",4,8,12,66.6666666666667
"3406","2021_00-0036215",1,23,34,67.6470588235294
"3407","2021_00-0036215",2,73,141,51.7730496453901
"3408","2021_00-0036215",3,108,218,49.5412844036697
"3409","2021_00-0036215",4,0,2,0
"3410","2021_00-0036219",1,42,69,60.8695652173913
"3411","2021_00-0036219",2,137,201,68.1592039800995
"3412","2021_00-0036219",3,347,399,86.9674185463659
"3413","2021_00-0036219",4,62,86,72.0930232558139
"3414","2021_00-0036223",1,53,63,84.1269841269841
"3415","2021_00-0036223",2,277,312,88.7820512820513
"3416","2021_00-0036223",3,423,710,59.5774647887324
"3417","2021_00-0036223",4,5,11,45.4545454545455
"3418","2021_00-0036223",NA,1,1,100
"3419","2021_00-0036226",1,0,4,0
"3420","2021_00-0036226",2,0,7,0
"3421","2021_00-0036226",3,5,55,9.09090909090909
"3422","2021_00-0036226",NA,0,1,0
"3423","2021_00-0036228",1,1,41,2.4390243902439
"3424","2021_00-0036228",2,6,173,3.46820809248555
"3425","2021_00-0036228",3,52,291,17.8694158075601
"3426","2021_00-0036228",4,6,6,100
"3427","2021_00-0036230",1,3,12,25
"3428","2021_00-0036230",2,3,34,8.82352941176471
"3429","2021_00-0036230",3,0,100,0
"3430","2021_00-0036232",0,15,15,100
"3431","2021_00-0036232",1,225,239,94.1422594142259
"3432","2021_00-0036232",2,165,330,50
"3433","2021_00-0036232",3,2,469,0.426439232409382
"3434","2021_00-0036232",4,0,2,0
"3435","2021_00-0036233",0,0,14,0
"3436","2021_00-0036233",1,50,182,27.4725274725275
"3437","2021_00-0036233",2,280,305,91.8032786885246
"3438","2021_00-0036233",3,360,390,92.3076923076923
"3439","2021_00-0036233",4,2,2,100
"3440","2021_00-0036236",0,2,2,100
"3441","2021_00-0036236",1,9,9,100
"3442","2021_00-0036236",2,14,14,100
"3443","2021_00-0036236",3,45,45,100
"3444","2021_00-0036244",1,38,38,100
"3445","2021_00-0036244",2,110,218,50.4587155963303
"3446","2021_00-0036244",3,31,461,6.72451193058568
"3447","2021_00-0036244",4,0,1,0
"3448","2021_00-0036244",NA,11,17,64.7058823529412
"3449","2021_00-0036246",1,22,23,95.6521739130435
"3450","2021_00-0036246",2,349,349,100
"3451","2021_00-0036246",3,637,637,100
"3452","2021_00-0036246",4,56,61,91.8032786885246
"3453","2021_00-0036246",5,1,1,100
"3454","2021_00-0036247",1,3,41,7.31707317073171
"3455","2021_00-0036247",2,63,291,21.6494845360825
"3456","2021_00-0036247",3,537,656,81.859756097561
"3457","2021_00-0036247",4,1,1,100
"3458","2021_00-0036247",NA,1,17,5.88235294117647
"3459","2021_00-0036248",0,1,1,100
"3460","2021_00-0036248",1,64,64,100
"3461","2021_00-0036248",2,670,674,99.406528189911
"3462","2021_00-0036248",3,304,306,99.3464052287582
"3463","2021_00-0036248",4,5,5,100
"3464","2021_00-0036250",1,8,9,88.8888888888889
"3465","2021_00-0036250",2,82,243,33.7448559670782
"3466","2021_00-0036250",3,43,480,8.95833333333333
"3467","2021_00-0036250",4,0,61,0
"3468","2021_00-0036250",5,0,1,0
"3469","2021_00-0036251",1,3,5,60
"3470","2021_00-0036251",2,59,137,43.0656934306569
"3471","2021_00-0036251",3,255,631,40.4120443740095
"3472","2021_00-0036251",4,26,53,49.0566037735849
"3473","2021_00-0036251",5,0,1,0
"3474","2021_00-0036252",1,3,63,4.76190476190476
"3475","2021_00-0036252",2,294,312,94.2307692307692
"3476","2021_00-0036252",3,678,710,95.4929577464789
"3477","2021_00-0036252",4,11,11,100
"3478","2021_00-0036252",NA,0,1,0
"3479","2021_00-0036254",0,0,8,0
"3480","2021_00-0036254",1,21,46,45.6521739130435
"3481","2021_00-0036254",2,56,227,24.6696035242291
"3482","2021_00-0036254",3,115,382,30.1047120418848
"3483","2021_00-0036254",4,5,8,62.5
"3484","2021_00-0036255",0,0,6,0
"3485","2021_00-0036255",1,0,10,0
"3486","2021_00-0036255",2,51,155,32.9032258064516
"3487","2021_00-0036255",3,174,391,44.5012787723785
"3488","2021_00-0036255",4,34,62,54.8387096774194
"3489","2021_00-0036256",1,9,22,40.9090909090909
"3490","2021_00-0036256",2,19,27,70.3703703703704
"3491","2021_00-0036256",3,44,75,58.6666666666667
"3492","2021_00-0036258",1,33,33,100
"3493","2021_00-0036258",2,225,225,100
"3494","2021_00-0036258",3,662,662,100
"3495","2021_00-0036258",4,43,43,100
"3496","2021_00-0036259",0,0,5,0
"3497","2021_00-0036259",1,0,96,0
"3498","2021_00-0036259",2,29,481,6.02910602910603
"3499","2021_00-0036259",3,392,585,67.008547008547
"3500","2021_00-0036259",4,1,1,100
"3501","2021_00-0036261",0,0,6,0
"3502","2021_00-0036261",1,39,97,40.2061855670103
"3503","2021_00-0036261",2,438,516,84.8837209302326
"3504","2021_00-0036261",3,555,615,90.2439024390244
"3505","2021_00-0036261",4,1,1,100
"3506","2021_00-0036264",1,3,3,100
"3507","2021_00-0036264",2,47,126,37.3015873015873
"3508","2021_00-0036264",3,62,233,26.6094420600858
"3509","2021_00-0036264",4,19,28,67.8571428571429
"3510","2021_00-0036265",1,14,23,60.8695652173913
"3511","2021_00-0036265",2,176,360,48.8888888888889
"3512","2021_00-0036265",3,263,683,38.506588579795
"3513","2021_00-0036265",4,22,61,36.0655737704918
"3514","2021_00-0036265",5,0,1,0
"3515","2021_00-0036267",0,12,12,100
"3516","2021_00-0036267",1,177,195,90.7692307692308
"3517","2021_00-0036267",2,233,259,89.96138996139
"3518","2021_00-0036267",3,330,376,87.7659574468085
"3519","2021_00-0036267",4,2,2,100
"3520","2021_00-0036268",0,0,1,0
"3521","2021_00-0036268",1,0,23,0
"3522","2021_00-0036268",2,85,227,37.4449339207048
"3523","2021_00-0036268",3,534,656,81.4024390243902
"3524","2021_00-0036268",4,46,48,95.8333333333333
"3525","2021_00-0036268",5,1,1,100
"3526","2021_00-0036269",0,0,3,0
"3527","2021_00-0036269",2,5,29,17.2413793103448
"3528","2021_00-0036269",3,15,134,11.1940298507463
"3529","2021_00-0036269",4,1,41,2.4390243902439
"3530","2021_00-0036271",1,39,98,39.7959183673469
"3531","2021_00-0036271",2,186,308,60.3896103896104
"3532","2021_00-0036271",3,611,782,78.1329923273657
"3533","2021_00-0036271",4,4,4,100
"3534","2021_00-0036272",0,1,1,100
"3535","2021_00-0036272",1,17,20,85
"3536","2021_00-0036272",2,141,200,70.5
"3537","2021_00-0036272",3,448,571,78.4588441330998
"3538","2021_00-0036272",4,39,42,92.8571428571429
"3539","2021_00-0036273",1,1,1,100
"3540","2021_00-0036273",2,0,52,0
"3541","2021_00-0036273",3,0,67,0
"3542","2021_00-0036273",4,5,19,26.3157894736842
"3543","2021_00-0036275",1,11,28,39.2857142857143
"3544","2021_00-0036275",2,109,185,58.9189189189189
"3545","2021_00-0036275",3,399,543,73.4806629834254
"3546","2021_00-0036275",4,18,24,75
"3547","2021_00-0036277",1,1,13,7.69230769230769
"3548","2021_00-0036277",2,58,97,59.7938144329897
"3549","2021_00-0036277",3,150,229,65.5021834061135
"3550","2021_00-0036277",4,1,4,25
"3551","2021_00-0036278",1,2,4,50
"3552","2021_00-0036278",2,10,16,62.5
"3553","2021_00-0036278",3,19,52,36.5384615384615
"3554","2021_00-0036278",4,0,1,0
"3555","2021_00-0036284",1,2,2,100
"3556","2021_00-0036284",2,26,29,89.6551724137931
"3557","2021_00-0036284",3,21,33,63.6363636363636
"3558","2021_00-0036290",0,1,1,100
"3559","2021_00-0036290",1,68,72,94.4444444444444
"3560","2021_00-0036290",2,221,239,92.4686192468619
"3561","2021_00-0036290",3,534,665,80.3007518796992
"3562","2021_00-0036290",4,0,6,0
"3563","2021_00-0036295",0,11,11,100
"3564","2021_00-0036295",1,200,208,96.1538461538462
"3565","2021_00-0036295",2,425,452,94.0265486725664
"3566","2021_00-0036295",3,294,319,92.1630094043887
"3567","2021_00-0036295",4,1,1,100
"3568","2021_00-0036297",1,0,12,0
"3569","2021_00-0036297",2,1,18,5.55555555555556
"3570","2021_00-0036297",3,5,40,12.5
"3571","2021_00-0036308",1,0,13,0
"3572","2021_00-0036308",2,0,36,0
"3573","2021_00-0036308",3,15,82,18.2926829268293
"3574","2021_00-0036309",0,0,1,0
"3575","2021_00-0036309",1,22,72,30.5555555555556
"3576","2021_00-0036309",2,209,239,87.4476987447699
"3577","2021_00-0036309",3,641,665,96.390977443609
"3578","2021_00-0036309",4,6,6,100
"3579","2021_00-0036310",1,7,9,77.7777777777778
"3580","2021_00-0036310",2,75,82,91.4634146341463
"3581","2021_00-0036310",3,573,617,92.8687196110211
"3582","2021_00-0036310",4,4,5,80
"3583","2021_00-0036318",1,1,3,33.3333333333333
"3584","2021_00-0036318",2,9,19,47.3684210526316
"3585","2021_00-0036318",3,12,43,27.906976744186
"3586","2021_00-0036318",4,0,1,0
"3587","2021_00-0036322",0,0,1,0
"3588","2021_00-0036322",1,25,98,25.5102040816327
"3589","2021_00-0036322",2,341,363,93.9393939393939
"3590","2021_00-0036322",3,512,526,97.3384030418251
"3591","2021_00-0036322",4,94,96,97.9166666666667
"3592","2021_00-0036325",0,1,1,100
"3593","2021_00-0036325",1,72,72,100
"3594","2021_00-0036325",2,696,698,99.7134670487106
"3595","2021_00-0036325",3,329,330,99.6969696969697
"3596","2021_00-0036325",4,5,5,100
"3597","2021_00-0036326",0,0,4,0
"3598","2021_00-0036326",1,25,43,58.1395348837209
"3599","2021_00-0036326",2,161,204,78.921568627451
"3600","2021_00-0036326",3,658,799,82.3529411764706
"3601","2021_00-0036326",4,6,6,100
"3602","2021_00-0036327",0,1,1,100
"3603","2021_00-0036327",1,98,98,100
"3604","2021_00-0036327",2,363,363,100
"3605","2021_00-0036327",3,526,526,100
"3606","2021_00-0036327",4,96,96,100
"3607","2021_00-0036328",1,17,19,89.4736842105263
"3608","2021_00-0036328",2,186,234,79.4871794871795
"3609","2021_00-0036328",3,388,792,48.989898989899
"3610","2021_00-0036328",4,1,6,16.6666666666667
"3611","2021_00-0036328",5,0,1,0
"3612","2021_00-0036331",0,0,6,0
"3613","2021_00-0036331",1,32,190,16.8421052631579
"3614","2021_00-0036331",2,93,361,25.7617728531856
"3615","2021_00-0036331",3,455,585,77.7777777777778
"3616","2021_00-0036331",4,22,22,100
"3617","2021_00-0036332",1,23,23,100
"3618","2021_00-0036332",2,121,327,37.0030581039755
"3619","2021_00-0036332",3,239,650,36.7692307692308
"3620","2021_00-0036332",4,0,61,0
"3621","2021_00-0036332",5,0,1,0
"3622","2021_00-0036334",1,7,7,100
"3623","2021_00-0036334",2,44,54,81.4814814814815
"3624","2021_00-0036334",3,197,255,77.2549019607843
"3625","2021_00-0036334",4,0,1,0
"3626","2021_00-0036336",1,1,3,33.3333333333333
"3627","2021_00-0036336",2,4,39,10.2564102564103
"3628","2021_00-0036336",3,14,90,15.5555555555556
"3629","2021_00-0036339",0,3,3,100
"3630","2021_00-0036339",1,21,24,87.5
"3631","2021_00-0036339",2,128,143,89.5104895104895
"3632","2021_00-0036339",3,421,468,89.957264957265
"3633","2021_00-0036340",1,0,2,0
"3634","2021_00-0036340",2,6,57,10.5263157894737
"3635","2021_00-0036340",3,14,220,6.36363636363636
"3636","2021_00-0036342",1,13,16,81.25
"3637","2021_00-0036342",2,79,141,56.0283687943262
"3638","2021_00-0036342",3,288,434,66.3594470046083
"3639","2021_00-0036342",4,4,6,66.6666666666667
"3640","2021_00-0036342",5,1,1,100
"3641","2021_00-0036345",0,0,1,0
"3642","2021_00-0036345",1,15,98,15.3061224489796
"3643","2021_00-0036345",2,115,363,31.6804407713499
"3644","2021_00-0036345",3,522,526,99.2395437262358
"3645","2021_00-0036345",4,96,96,100
"3646","2021_00-0036347",1,0,7,0
"3647","2021_00-0036347",2,0,19,0
"3648","2021_00-0036347",3,1,24,4.16666666666667
"3649","2021_00-0036347",4,0,1,0
"3650","2021_00-0036355",0,6,6,100
"3651","2021_00-0036355",1,61,64,95.3125
"3652","2021_00-0036355",2,327,328,99.6951219512195
"3653","2021_00-0036355",3,736,737,99.8643147896879
"3654","2021_00-0036355",4,3,3,100
"3655","2021_00-0036357",0,0,7,0
"3656","2021_00-0036357",1,21,70,30
"3657","2021_00-0036357",2,103,163,63.1901840490798
"3658","2021_00-0036357",3,219,247,88.663967611336
"3659","2021_00-0036357",4,0,1,0
"3660","2021_00-0036358",1,2,32,6.25
"3661","2021_00-0036358",2,206,271,76.0147601476015
"3662","2021_00-0036358",3,629,749,83.9786381842457
"3663","2021_00-0036358",4,14,14,100
"3664","2021_00-0036358",5,2,2,100
"3665","2021_00-0036360",1,22,63,34.9206349206349
"3666","2021_00-0036360",2,102,193,52.8497409326425
"3667","2021_00-0036360",3,251,565,44.4247787610619
"3668","2021_00-0036360",4,1,4,25
"3669","2021_00-0036363",1,38,44,86.3636363636364
"3670","2021_00-0036363",2,180,260,69.2307692307692
"3671","2021_00-0036363",3,416,576,72.2222222222222
"3672","2021_00-0036363",4,148,155,95.4838709677419
"3673","2021_00-0036363",5,1,1,100
"3674","2021_00-0036365",0,0,8,0
"3675","2021_00-0036365",1,29,105,27.6190476190476
"3676","2021_00-0036365",2,230,301,76.4119601328904
"3677","2021_00-0036365",3,611,730,83.6986301369863
"3678","2021_00-0036365",4,2,2,100
"3679","2021_00-0036367",0,0,1,0
"3680","2021_00-0036367",1,45,57,78.9473684210526
"3681","2021_00-0036367",2,129,179,72.0670391061452
"3682","2021_00-0036367",3,351,459,76.4705882352941
"3683","2021_00-0036367",4,4,4,100
"3684","2021_00-0036369",0,8,8,100
"3685","2021_00-0036369",1,118,118,100
"3686","2021_00-0036369",2,311,322,96.583850931677
"3687","2021_00-0036369",3,748,765,97.7777777777778
"3688","2021_00-0036369",4,2,2,100
"3689","2021_00-0036370",0,3,6,50
"3690","2021_00-0036370",1,14,36,38.8888888888889
"3691","2021_00-0036370",2,34,201,16.9154228855721
"3692","2021_00-0036370",3,85,411,20.6812652068127
"3693","2021_00-0036370",4,0,1,0
"3694","2021_00-0036376",1,24,32,75
"3695","2021_00-0036376",2,282,288,97.9166666666667
"3696","2021_00-0036376",3,793,804,98.6318407960199
"3697","2021_00-0036376",4,15,15,100
"3698","2021_00-0036376",5,2,2,100
"3699","2021_00-0036382",1,3,17,17.6470588235294
"3700","2021_00-0036382",2,0,91,0
"3701","2021_00-0036382",3,11,164,6.70731707317073
"3702","2021_00-0036382",4,0,1,0
"3703","2021_00-0036383",1,4,18,22.2222222222222
"3704","2021_00-0036383",2,28,159,17.6100628930818
"3705","2021_00-0036383",3,76,400,19
"3706","2021_00-0036383",4,1,45,2.22222222222222
"3707","2021_00-0036386",0,2,2,100
"3708","2021_00-0036386",1,33,34,97.0588235294118
"3709","2021_00-0036386",2,177,188,94.1489361702128
"3710","2021_00-0036386",3,442,475,93.0526315789474
"3711","2021_00-0036386",4,6,9,66.6666666666667
"3712","2021_00-0036387",1,23,98,23.469387755102
"3713","2021_00-0036387",2,75,308,24.3506493506494
"3714","2021_00-0036387",3,714,782,91.304347826087
"3715","2021_00-0036387",4,4,4,100
"3716","2021_00-0036389",1,77,77,100
"3717","2021_00-0036389",2,254,272,93.3823529411765
"3718","2021_00-0036389",3,691,694,99.5677233429395
"3719","2021_00-0036389",4,3,3,100
"3720","2021_00-0036391",0,6,6,100
"3721","2021_00-0036391",1,104,104,100
"3722","2021_00-0036391",2,277,277,100
"3723","2021_00-0036391",3,594,595,99.8319327731092
"3724","2021_00-0036392",0,7,8,87.5
"3725","2021_00-0036392",1,24,28,85.7142857142857
"3726","2021_00-0036392",2,108,140,77.1428571428572
"3727","2021_00-0036392",3,217,341,63.6363636363636
"3728","2021_00-0036392",4,3,6,50
"3729","2021_00-0036396",1,28,39,71.7948717948718
"3730","2021_00-0036396",2,115,143,80.4195804195804
"3731","2021_00-0036396",3,367,410,89.5121951219512
"3732","2021_00-0036396",4,2,2,100
"3733","2021_00-0036397",1,0,2,0
"3734","2021_00-0036397",2,6,13,46.1538461538462
"3735","2021_00-0036397",3,12,46,26.0869565217391
"3736","2021_00-0036398",1,1,13,7.69230769230769
"3737","2021_00-0036398",2,0,14,0
"3738","2021_00-0036398",3,2,31,6.45161290322581
"3739","2021_00-0036399",0,2,5,40
"3740","2021_00-0036399",1,68,81,83.9506172839506
"3741","2021_00-0036399",2,78,119,65.546218487395
"3742","2021_00-0036399",3,174,241,72.1991701244813
"3743","2021_00-0036406",1,42,51,82.3529411764706
"3744","2021_00-0036406",2,212,224,94.6428571428571
"3745","2021_00-0036406",3,753,791,95.1959544879899
"3746","2021_00-0036406",4,27,27,100
"3747","2021_00-0036406",5,3,3,100
"3748","2021_00-0036407",0,0,2,0
"3749","2021_00-0036407",1,7,52,13.4615384615385
"3750","2021_00-0036407",2,42,174,24.1379310344828
"3751","2021_00-0036407",3,321,339,94.6902654867257
"3752","2021_00-0036408",1,69,69,100
"3753","2021_00-0036408",2,201,201,100
"3754","2021_00-0036408",3,399,399,100
"3755","2021_00-0036408",4,86,86,100
"3756","2021_00-0036410",1,1,26,3.84615384615385
"3757","2021_00-0036410",2,90,133,67.6691729323308
"3758","2021_00-0036410",3,751,865,86.8208092485549
"3759","2021_00-0036410",4,7,8,87.5
"3760","2021_00-0036410",5,3,3,100
"3761","2021_00-0036412",0,0,4,0
"3762","2021_00-0036412",1,10,38,26.3157894736842
"3763","2021_00-0036412",2,14,60,23.3333333333333
"3764","2021_00-0036412",3,65,103,63.1067961165049
"3765","2021_00-0036414",2,15,20,75
"3766","2021_00-0036414",3,111,235,47.2340425531915
"3767","2021_00-0036414",NA,0,1,0
"3768","2021_00-0036415",1,0,2,0
"3769","2021_00-0036415",2,69,136,50.7352941176471
"3770","2021_00-0036415",3,962,1104,87.1376811594203
"3771","2021_00-0036415",4,26,26,100
"3772","2021_00-0036415",NA,1,1,100
"3773","2021_00-0036417",1,28,32,87.5
"3774","2021_00-0036417",2,227,240,94.5833333333333
"3775","2021_00-0036417",3,446,477,93.5010482180294
"3776","2021_00-0036417",4,1,1,100
"3777","2021_00-0036417",NA,8,9,88.8888888888889
"3778","2021_00-0036422",1,56,56,100
"3779","2021_00-0036422",2,127,133,95.4887218045113
"3780","2021_00-0036422",3,242,332,72.8915662650602
"3781","2021_00-0036422",4,11,27,40.7407407407407
"3782","2021_00-0036423",0,6,6,100
"3783","2021_00-0036423",1,75,96,78.125
"3784","2021_00-0036423",2,175,242,72.3140495867769
"3785","2021_00-0036423",3,136,480,28.3333333333333
"3786","2021_00-0036424",1,2,2,100
"3787","2021_00-0036424",2,32,56,57.1428571428571
"3788","2021_00-0036424",3,6,281,2.13523131672598
"3789","2021_00-0036424",4,0,23,0
"3790","2021_00-0036424",NA,0,1,0
"3791","2021_00-0036425",1,3,41,7.31707317073171
"3792","2021_00-0036425",2,22,247,8.90688259109312
"3793","2021_00-0036425",3,136,530,25.6603773584906
"3794","2021_00-0036425",4,0,1,0
"3795","2021_00-0036425",NA,0,17,0
"3796","2021_00-0036427",1,13,59,22.0338983050847
"3797","2021_00-0036427",2,53,254,20.8661417322835
"3798","2021_00-0036427",3,536,821,65.2862362971985
"3799","2021_00-0036427",4,22,27,81.4814814814815
"3800","2021_00-0036427",5,3,3,100
"3801","2021_00-0036429",0,6,6,100
"3802","2021_00-0036429",1,72,97,74.2268041237113
"3803","2021_00-0036429",2,171,515,33.2038834951456
"3804","2021_00-0036429",3,35,613,5.70962479608483
"3805","2021_00-0036429",4,0,1,0
"3806","2021_00-0036438",1,1,7,14.2857142857143
"3807","2021_00-0036438",2,5,50,10
"3808","2021_00-0036438",3,31,149,20.8053691275168
"3809","2021_00-0036439",1,3,20,15
"3810","2021_00-0036439",2,8,101,7.92079207920792
"3811","2021_00-0036439",3,18,207,8.69565217391304
"3812","2021_00-0036442",1,18,30,60
"3813","2021_00-0036442",2,138,140,98.5714285714286
"3814","2021_00-0036442",3,917,937,97.8655282817503
"3815","2021_00-0036442",4,12,12,100
"3816","2021_00-0036442",5,3,3,100
"3817","2021_00-0036450",1,8,21,38.0952380952381
"3818","2021_00-0036450",2,31,100,31
"3819","2021_00-0036450",3,79,262,30.1526717557252
"3820","2021_00-0036450",4,0,2,0
"3821","2021_00-0036453",1,1,7,14.2857142857143
"3822","2021_00-0036453",2,0,21,0
"3823","2021_00-0036453",3,0,41,0
"3824","2021_00-0036456",1,7,10,70
"3825","2021_00-0036456",2,116,221,52.4886877828054
"3826","2021_00-0036456",3,55,457,12.035010940919
"3827","2021_00-0036456",4,0,42,0
"3828","2021_00-0036457",0,0,5,0
"3829","2021_00-0036457",1,19,104,18.2692307692308
"3830","2021_00-0036457",2,51,171,29.8245614035088
"3831","2021_00-0036457",3,80,284,28.169014084507
"3832","2021_00-0036457",4,0,10,0
"3833","2021_00-0036474",1,13,14,92.8571428571429
"3834","2021_00-0036474",2,25,121,20.6611570247934
"3835","2021_00-0036474",3,0,345,0
"3836","2021_00-0036474",4,0,6,0
"3837","2021_00-0036474",5,0,1,0
"3838","2021_00-0036482",1,0,18,0
"3839","2021_00-0036482",2,6,107,5.60747663551402
"3840","2021_00-0036482",3,59,269,21.9330855018587
"3841","2021_00-0036482",4,0,3,0
"3842","2021_00-0036482",NA,0,1,0
"3843","2021_00-0036483",1,1,7,14.2857142857143
"3844","2021_00-0036483",2,1,51,1.96078431372549
"3845","2021_00-0036483",3,20,86,23.2558139534884
"3846","2021_00-0036491",2,4,13,30.7692307692308
"3847","2021_00-0036491",3,15,32,46.875
"3848","2021_00-0036493",1,3,17,17.6470588235294
"3849","2021_00-0036493",2,1,63,1.58730158730159
"3850","2021_00-0036493",3,13,118,11.0169491525424
"3851","2021_00-0036493",4,0,2,0
"3852","2021_00-0036510",1,1,1,100
"3853","2021_00-0036510",2,9,28,32.1428571428571
"3854","2021_00-0036510",3,41,106,38.6792452830189
"3855","2021_00-0036510",4,0,12,0
"3856","2021_00-0036519",1,2,2,100
"3857","2021_00-0036519",2,9,20,45
"3858","2021_00-0036519",3,0,38,0
"3859","2021_00-0036523",2,0,2,0
"3860","2021_00-0036523",3,9,58,15.5172413793103
"3861","2021_00-0036526",1,0,22,0
"3862","2021_00-0036526",2,6,68,8.82352941176471
"3863","2021_00-0036526",3,15,151,9.93377483443709
"3864","2021_00-0036534",1,3,3,100
"3865","2021_00-0036534",2,8,14,57.1428571428571
"3866","2021_00-0036534",3,31,79,39.2405063291139
"3867","2021_00-0036534",4,4,18,22.2222222222222
"3868","2021_00-0036550",0,0,6,0
"3869","2021_00-0036550",1,32,140,22.8571428571429
"3870","2021_00-0036550",2,211,282,74.822695035461
"3871","2021_00-0036550",3,346,444,77.9279279279279
"3872","2021_00-0036550",4,25,27,92.5925925925926
"3873","2021_00-0036551",1,2,3,66.6666666666667
"3874","2021_00-0036551",2,0,31,0
"3875","2021_00-0036551",3,3,33,9.09090909090909
"3876","2021_00-0036554",1,12,51,23.5294117647059
"3877","2021_00-0036554",2,122,243,50.2057613168724
"3878","2021_00-0036554",3,352,530,66.4150943396226
"3879","2021_00-0036554",4,2,2,100
"3880","2021_00-0036555",0,2,4,50
"3881","2021_00-0036555",1,40,80,50
"3882","2021_00-0036555",2,130,290,44.8275862068966
"3883","2021_00-0036555",3,271,721,37.5866851595007
"3884","2021_00-0036555",4,0,4,0
"3885","2021_00-0036556",1,22,25,88
"3886","2021_00-0036556",2,43,146,29.4520547945205
"3887","2021_00-0036556",3,163,383,42.5587467362924
"3888","2021_00-0036556",4,0,2,0
