season,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
2019,James Bradberry,10696,CB,CAR,15,6,0,58.8,2,0,5,65.4,61.7,87.8,75,37.8,62,0,3,3,45,11.3,8,9,6,77.9,47,1,80,893,615,1020,2,0,0,2,0,25,1018,3,402,19,10,57,80,4,2,655,182,13.9
2019,Adam Gotsis,10697,DI,DEN,9,1,2,,0,0,10,60,59.8,83.5,48,65.5,25.9,0,4,0,,31.8,7,0,0,0,0,0,0,0,0,272,272,9,167,8,88,0,0,127,145,0,10,14,0,4,0,0,0,
2019,Kevin Byard,10698,S,TEN,16,14,0,66.7,0,0,31,71.7,76.7,84.2,60.1,87.7,88.5,0,2,5,46,3.9,3,4,1,83.9,24,0,334,38,691,1098,13,0,0,13,0,575,1085,18,389,138,9,60,36,2,4,249,79,10.4
2019,Carl Nassib,10699,ED,TB,14,7,0,50,0,1,30,65.8,69.2,56.4,62.9,74.3,52.1,6,24,0,0,17.6,6,0,3,56.3,1,6,13,0,48,630,609,1,38,546,24,0,21,389,193,7,22,21,2,36,0,0,3,0
2019,Maliek Collins,10701,DI,DAL,16,1,0,,1,0,9,62.2,64.7,23.1,77.6,52.2,53.5,8,36,0,,15.8,3,0,7,0,0,4,0,0,0,763,763,48,609,3,103,0,0,492,271,0,14,15,0,48,0,0,0,
2019,Will Redmond,10702,S,GB,9,3,0,77.8,0,0,12,52.4,56.1,80.1,51.9,69.3,43.6,0,0,0,48,20,6,1,0,155.8,7,0,97,9,170,271,10,0,0,10,0,116,261,6,95,39,3,21,9,0,1,119,56,17
2019,Yannick Ngakoue,10703,ED,JAX,15,2,4,,0,4,15,86,72,53.7,77.5,51.6,30,11,32,1,,23.3,10,0,4,0,0,8,17,0,15,791,774,0,0,772,2,0,17,488,288,0,33,31,0,51,0,0,0,
2019,Bronson Kaufusi,10704,ED,NYJ,3,0,0,,0,0,22,60,55.5,80.1,53.1,58.6,72.7,0,1,0,,0,0,0,0,0,0,1,0,1,1,69,67,0,15,34,18,0,2,40,28,1,3,3,0,2,0,0,0,
2019,Darian Thompson,10705,S,DAL,14,14,0,63.2,0,0,9,62.9,62.9,41.1,79.4,59.2,56.6,0,0,0,39,14,6,3,2,127.7,12,2,153,14,251,425,18,0,0,18,0,170,407,6,168,69,14,23,19,2,2,173,58,14.4
2019,Jonathan Bullard,10706,DI,ARZ,9,4,0,,1,0,1,59.5,56.2,43.6,59.8,57,35.2,5,3,0,,13,3,0,2,0,0,2,0,0,1,309,309,3,110,56,140,0,0,167,141,0,14,16,0,10,0,0,0,
2019,Shilique Calhoun,10709,ED,NE,15,3,0,0,0,1,19,82.2,60.6,18.5,59.1,65,30.4,4,12,0,,23.1,3,0,3,39.6,0,0,5,0,7,266,261,0,6,217,38,0,5,206,53,0,3,7,1,16,0,0,0,
2019,Daryl Worley,10711,CB,OAK,15,7,0,56.8,2,0,23,62.6,62.4,88.3,67.4,55.3,46,0,1,1,91,14.5,10,7,4,99.1,42,0,95,718,577,939,14,0,0,14,0,34,925,3,359,78,13,52,74,1,4,663,215,15.8
2019,Jordan Jenkins,10717,ED,NYJ,14,6,2,100,1,2,22,55,66.9,73.4,67.4,63,58.2,6,18,0,25,12,3,0,2,118.8,3,8,11,0,51,572,558,0,8,511,39,0,14,337,184,2,19,16,3,32,0,54,23,18
2019,Kendall Fuller,10718,CB,KC,11,6,0,75.8,1,0,16,55.3,61.4,84.3,81.4,71.4,80.4,2,4,0,35,5.9,3,1,3,131.4,25,1,97,25,334,498,23,0,0,23,0,40,475,23,141,313,15,42,33,7,3,284,120,11.4
2019,Nick Vigil,10721,LB,CIN,16,31,1,75,0,1,7,61.1,54.3,45.3,54.4,51.2,53.2,3,7,1,24,14.3,19,3,2,86.5,39,0,881,8,458,985,34,0,0,34,0,1,951,77,450,61,44,83,52,10,1,293,208,7.5
2019,Kyler Fackrell,10722,ED,GB,16,3,0,80,0,0,12,73,62.5,67.7,59.9,53.5,28.8,7,17,0,20,29.2,7,0,1,120.8,8,1,35,0,82,415,378,0,0,378,0,0,37,211,122,2,8,14,10,25,1,50,42,6.3
2019,Javon Hargrave,10723,DI,PIT,16,24,0,100,0,1,25,57,83.4,77.2,76.9,77.2,72.3,2,43,0,0,6.3,4,0,1,79.2,1,4,9,0,0,680,671,178,405,2,86,0,9,373,307,0,24,35,1,49,0,0,2,0
2019,Justin Simmons,10732,S,DEN,16,14,0,53.2,0,0,10,91.1,90.7,61.9,53.8,86.1,90.2,0,0,4,30,4.1,4,11,1,32.1,25,0,369,5,639,1053,1,0,0,1,0,524,1052,3,411,153,28,80,47,0,0,239,85,9.6
2019,Joe Schobert,10733,LB,CLV,16,27,0,75,0,2,8,67.6,59.1,86.5,62.3,47,64.6,2,8,4,39,10.6,15,4,0,101.4,48,2,960,9,553,1057,28,0,0,28,0,6,1029,62,442,54,53,100,64,12,6,485,178,10.1
2019,Sheldon Day,10737,DI,SF,16,5,0,,0,0,28,63.6,60.7,65.1,55.3,61.9,61.5,1,4,0,,11.8,2,0,1,0,0,1,0,0,0,325,325,30,276,5,14,0,0,171,154,0,8,10,0,6,0,0,0,
2019,Eric Murray,10740,CB,CLV,9,1,0,70.6,1,0,8,60.9,62.5,0,62.3,78.4,47.4,0,4,0,23,20,5,1,4,93.3,12,1,27,18,197,360,31,0,0,31,0,12,329,22,141,272,13,19,17,5,0,132,51,11
2019,Chris Moore,10741,WR,BLT,1,0,0,,0,0,3,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2019,Ryan Smith,10742,CB,TB,4,1,0,80,0,0,30,40.6,42.6,82,,60.8,34,0,0,0,69,28.6,2,1,0,152.1,8,0,0,45,42,51,0,0,0,0,0,0,51,0,9,4,1,4,10,0,1,146,82,18.3
2019,B.J. Goodson,10743,LB,GB,14,12,0,88.9,0,0,12,64.8,62.2,76.7,71.5,56.8,82.6,0,2,0,12,2.8,1,0,0,130.6,8,0,226,3,96,254,10,0,0,10,0,0,244,10,148,15,11,23,9,2,1,58,42,7.3
2019,Miles Killebrew,10745,LB,DET,4,0,0,37.5,0,0,11,55.6,50.3,78.6,52.6,43.5,45.6,0,1,0,31,16.7,1,0,0,56.3,3,0,25,4,56,87,51,0,0,51,0,1,36,6,25,5,1,5,8,1,0,44,37,14.7
2019,Nick Kwiatkoski,10747,LB,CHI,10,12,0,73.5,0,1,6,68.7,72.5,45.7,81.8,66.9,67.7,0,10,1,23,10,7,3,1,85.8,25,3,492,4,282,512,5,0,0,5,0,2,507,39,191,9,26,51,34,13,1,203,116,8.1
2019,De'Vondre Campbell,10749,LB,ATL,16,24,1,84.1,2,3,2,41.1,50.1,72.2,55.3,62.5,82.7,1,6,2,31,5.9,7,1,4,110.9,58,2,571,20,442,921,251,0,0,251,0,9,670,102,377,70,40,88,69,9,4,612,347,10.6
2019,Hassan Ridgeway,10750,DI,PHI,7,3,0,,0,0,24,57.5,57.3,57,63.4,54.9,51.5,2,4,0,,22.2,2,0,1,0,0,2,2,0,6,247,245,6,224,0,15,0,2,141,100,0,6,4,0,8,0,0,0,
2019,Pharoh Cooper,10751,WR,ARZ,2,0,0,,1,0,1,,61,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
2019,Juston Burris,10752,S,CLV,13,2,1,71.4,0,1,8,61.5,69.4,82,76.3,72.8,77.4,1,3,2,59,10.3,3,2,1,97.9,10,1,136,17,198,409,38,0,0,38,0,146,371,30,181,71,9,24,14,5,1,180,79,18
2019,David Onyemata,10754,DI,NO,15,8,0,100,0,0,20,50.3,55.5,48,62.2,60.5,47.9,7,20,0,10,15.8,6,0,4,108.3,1,2,1,0,7,565,564,127,392,0,45,0,1,384,174,0,19,24,1,29,0,10,4,10
2019,Andrew Billings,10756,DI,CIN,16,7,0,,1,0,7,48.7,69.3,78.8,65.3,68.4,27.4,3,14,0,,20.5,9,0,3,0,0,2,0,0,7,657,657,336,319,0,2,0,0,291,359,0,18,28,0,19,0,0,0,
2019,Deon Bush,10758,S,CHI,14,0,0,75,0,0,6,81.6,81.9,76.7,55.5,58.4,82.3,0,0,0,11,0,0,2,0,128.1,6,0,22,4,50,58,2,0,0,2,0,22,56,2,6,8,3,6,8,0,2,46,22,7.7
2019,Blake Martinez,10765,LB,GB,16,43,0,84.1,0,0,12,64.2,58.9,87.2,78.4,47,72.6,0,3,1,38,8.7,15,1,1,90.8,58,3,960,5,598,1024,36,0,0,36,0,4,988,34,392,19,51,114,69,6,0,500,333,8.6
2019,Dean Lowry,10771,DI,GB,16,12,1,,0,0,12,57.5,62.3,76.2,55.3,65.5,36,2,18,1,,12,6,0,1,0,0,0,0,0,3,637,637,2,353,73,209,0,0,319,315,0,27,32,0,20,0,0,0,
2019,Ronald Blair III,10776,ED,SF,9,4,0,0,0,0,28,62.5,77.5,59.8,70.5,74,61.2,0,7,0,,10.5,2,0,1,39.6,0,3,1,0,2,199,198,0,1,192,5,0,1,112,85,0,13,13,1,10,0,0,0,
2019,Matthew Judon,10780,ED,BLT,16,5,0,66.7,0,4,3,53.7,70.5,58.1,78.3,58.7,46.4,25,27,0,41,15.7,8,0,3,91.3,8,10,66,2,109,791,711,0,1,707,3,0,80,439,243,12,36,38,12,62,0,97,88,12.1
2019,Quinton Jefferson,10781,DI,SEA,14,3,3,,0,0,29,53.8,72.5,87.2,63.6,75.1,26.3,7,28,0,,30,9,0,1,0,0,4,2,0,3,589,587,21,154,109,303,0,2,401,185,0,17,18,0,39,0,0,0,
2019,Paul Perkins,10783,HB,DET,1,0,0,,0,0,11,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2019,Matt Ioannidis,10786,DI,WAS,16,15,1,,0,0,32,60,71.9,51.7,76.6,64.4,52.1,8,38,0,,13.6,9,0,4,0,0,9,4,0,0,827,823,47,333,39,404,0,4,449,378,0,37,42,0,55,0,0,0,
2019,LeShaun Sims,10791,CB,TEN,10,4,0,71.4,0,0,31,46.3,49.5,86.3,57.5,66.4,44.6,0,0,0,35,17.6,6,1,2,121.4,20,0,12,280,231,335,3,0,0,3,0,0,332,2,102,37,7,24,28,0,2,242,98,12.1
2019,Kentrell Brothers,10794,LB,MIN,6,4,0,85.7,0,0,18,52.9,57.8,78.2,60.9,65.3,70.9,0,0,0,18,6.3,1,0,0,99.7,12,1,100,1,62,111,0,0,0,0,0,0,111,2,47,9,3,11,14,1,0,111,44,9.3
2019,D.J. Reader,10800,DI,HST,15,13,0,100,1,0,13,64.8,86.7,65.2,75.4,83.3,57.8,11,21,0,7,7.4,4,0,2,95.8,1,3,1,0,3,622,618,118,407,3,90,0,4,353,266,0,33,37,1,35,0,7,3,7
2019,Marqui Christian,10801,S,LA,14,5,0,69.6,1,0,26,70.2,58.8,38.1,66.2,27.7,44.3,0,0,0,38,21.1,8,2,1,131,16,0,115,13,279,371,17,0,0,17,0,119,354,6,86,107,11,25,23,0,3,173,65,10.8
2019,Jatavis Brown,10809,LB,LAC,7,1,0,100,0,0,27,31.8,29.4,75.4,66.7,29.3,25,0,0,0,26,54.5,6,0,0,148.5,7,0,77,0,68,94,0,0,0,0,0,4,94,3,23,11,0,4,7,0,1,71,58,10.1
2019,Devante Bond,10817,ED,CHI,4,0,0,100,0,0,6,47,41.7,0,47.9,71.1,74.2,0,1,0,19,0,0,0,1,118.8,1,0,3,0,5,30,27,0,0,27,0,0,3,19,6,0,2,3,1,1,0,19,5,19
2019,DeAndre Houston-Carson,10819,S,CHI,3,0,0,,0,0,6,60.2,60.8,65.5,,60,,0,0,0,,,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,
2019,Jakeem Grant,10820,WR,MIA,1,0,0,,1,0,17,,63.9,60,,62.5,71.4,0,0,0,,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
2019,Anthony Brown,10823,CB,DAL,9,3,0,59.1,0,0,9,61.7,63.9,83.1,51.4,72.3,42.7,0,0,0,24,22.7,5,4,2,81.1,13,0,13,86,196,282,2,0,0,2,0,2,280,7,79,179,5,14,22,0,0,157,61,12.1
2019,Derek Watt,10832,FB,LAC,1,0,0,,0,0,27,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
2019,Anthony Zettel,10836,ED,SF,5,3,0,,0,0,28,58.8,57,82.6,49.8,64.3,26.2,0,4,0,,44.4,4,0,0,0,0,0,0,0,2,103,103,1,23,70,9,0,0,58,43,0,1,2,0,4,0,0,0,
2019,Jordan Lucas,10838,S,KC,11,1,0,0,0,0,16,36.7,32.2,79.5,60,48.4,25.8,1,0,0,,50,2,1,0,39.6,0,0,9,0,30,42,2,0,0,2,0,27,40,1,11,3,1,1,3,1,0,0,0,
2019,Kamu Grugier-Hill,10842,LB,PHI,10,5,0,89.5,1,0,24,57,60.1,32.5,52.2,67.3,29.4,1,2,0,29,25.8,8,0,1,98.7,17,0,244,10,141,300,35,0,0,35,0,0,265,19,140,11,9,18,19,3,0,146,135,8.6
2019,Maurice Canady,10843,CB,NYJ,12,3,0,64.3,1,1,22,70.6,71.5,85.1,60,69.2,79.5,0,0,1,83,4.7,2,4,3,86.1,27,0,28,318,263,397,7,0,0,7,0,0,390,1,133,44,10,38,42,0,1,327,83,12.1
2019,Kavon Frazier,10846,S,DAL,3,0,0,100,0,0,9,66.6,74.9,74.2,,72.4,78.6,0,0,0,4,0,0,0,0,83.3,1,0,5,0,12,18,5,0,0,5,0,6,13,0,6,2,2,4,1,0,0,4,0,4
2019,Elandon Roberts,10848,LB,NE,14,7,0,70,0,0,19,53.4,61.9,6.8,82.2,64.1,81.1,1,5,0,24,3.6,1,1,2,94.6,7,1,197,0,68,202,2,0,0,2,0,0,200,18,116,3,12,20,10,7,0,82,48,11.7
2019,Will Parks,10853,S,DEN,14,3,0,66.7,0,0,10,57.3,57.7,86.5,68.3,54.1,45.8,1,3,1,36,20.6,7,1,0,118.5,24,1,72,41,367,537,7,0,0,7,0,124,530,12,158,293,11,24,36,5,5,284,118,11.8
2019,Stephen Weatherly,10861,ED,MIN,16,4,0,,2,1,18,45.2,50.1,38,54.4,58.9,45.5,6,19,0,,18.5,5,0,4,0,0,4,17,0,5,422,403,4,52,265,82,0,19,297,120,0,14,18,0,29,0,0,0,
2019,Jalen Mills,10867,CB,PHI,9,4,0,58.5,1,0,24,56,56.1,84.5,59.1,54.3,62.2,0,0,1,75,11.1,5,3,5,105,31,0,65,388,329,501,13,0,0,13,0,3,488,1,171,32,7,36,53,0,4,469,142,15.1
2019,Jayron Kearse,10878,CB,MIN,13,3,0,56.5,0,0,18,85.1,89,82,71.5,77.3,76.3,0,1,1,21,6.9,2,4,0,47.2,13,0,52,8,168,271,16,0,0,16,0,86,255,7,96,108,10,24,23,1,0,89,64,6.8
2019,Clayton Fejedelem,10879,S,CIN,10,2,0,100,0,0,7,70.2,65.5,0,51.8,57.7,72.7,0,1,0,8,7.1,1,0,1,97.9,2,0,39,1,74,111,5,0,0,5,0,53,106,5,32,13,1,11,2,1,0,15,11,7.5
2019,Tyler Matakevich,10880,LB,PIT,7,0,0,66.7,0,0,25,79,81.6,68.5,,64.6,73.8,0,0,0,8,0,0,0,0,72.9,2,0,16,0,12,19,0,0,0,0,0,0,19,0,7,1,2,2,3,0,0,11,3,5.5
2019,Joe Walker,10885,LB,ARZ,13,12,0,80,0,1,1,45.6,46.2,84.1,52.9,52,33.6,1,2,0,39,17.5,11,0,1,111.8,28,0,497,8,259,537,8,0,0,8,0,1,529,29,249,23,20,40,35,3,1,299,187,10.7
2019,Mike Hilton,10898,CB,PIT,16,8,1,61,2,1,25,73,67.1,57.4,69.4,44,53.8,3,5,1,41,16.4,12,6,5,92.9,36,2,104,15,377,671,29,0,0,29,0,13,642,61,233,510,33,53,59,10,3,426,163,11.8
2019,Jarrod Wilson,10902,S,JAX,16,15,0,70,0,1,15,79.6,73.7,86.5,60.7,57.7,67.2,2,1,2,25,11,9,4,0,85,28,0,299,27,601,1052,58,0,0,58,0,476,994,27,424,192,18,58,40,3,2,276,124,9.9
2019,Briean Boddy-Calhoun,10903,CB,IND,3,3,0,88.9,0,1,14,54.7,58.2,84.6,65.9,69.1,68.9,0,1,0,11,8.3,1,0,0,87.5,8,2,0,2,53,68,4,0,0,4,0,0,64,6,9,61,3,8,9,3,0,45,28,5.6
2019,Chris Milton,10914,CB,TEN,1,0,0,,0,0,31,,60,68.1,,60,,0,0,0,,,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
2019,Chester Rogers,10918,WR,IND,1,0,0,,0,0,14,,59.9,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2019,Cassanova McKinzy,10938,ED,WAS,3,0,0,,0,0,32,62.1,44.4,77.1,54.4,38.6,70.5,0,0,0,,,0,0,0,0,0,1,1,0,3,40,37,0,0,37,0,0,3,23,14,2,1,0,0,1,0,0,0,
2019,Matthias Farley,10953,S,NYJ,2,0,0,,0,0,22,60,26.2,92.7,,60,,0,0,0,,,0,0,0,0,0,0,1,0,2,4,1,0,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,
2019,Justin Zimmer,10975,DI,CLV,2,2,0,,0,0,8,,49.5,77.2,55,51.1,27.3,0,0,0,,33.3,2,0,0,0,0,0,0,0,0,30,30,10,20,0,0,0,0,8,22,0,1,2,0,0,0,0,0,
2019,Kyle Peko,11027,DI,DEN,6,2,0,,0,0,10,,55.5,24.9,55.7,60.3,46.4,0,1,0,,0,0,0,1,0,0,0,0,0,0,93,93,8,60,1,24,0,0,32,61,0,3,3,0,1,0,0,0,
2019,Kalif Raymond,11028,WR,TEN,1,0,0,,0,0,31,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2019,Sharrod Neasman,11050,S,ATL,7,0,0,100,0,0,2,51.2,49.1,69.9,60,60,,0,0,0,23,,0,0,0,118.8,1,0,1,0,7,11,0,0,0,0,0,9,11,1,3,0,0,0,1,0,0,23,23,23
2019,Brian Poole,11052,CB,NYJ,14,6,0,62.3,2,1,22,80,79,86.5,53.9,69.8,63.3,5,6,1,29,13.4,9,4,3,71.6,33,0,81,16,499,750,13,0,0,13,0,11,737,27,224,628,22,52,53,11,1,244,142,7.4
2019,Trevon Coley,11093,DI,IND,7,2,0,100,0,0,14,54.9,39,79.1,44.2,50.8,26.9,0,0,0,3,33.3,3,0,0,79.2,1,0,0,0,4,68,68,2,66,0,0,0,0,29,35,0,2,4,1,0,0,3,2,3
2019,Patrick Onwuasor,11100,LB,BLT,14,8,0,88.6,0,1,3,57.2,49.4,84,50.8,46,43.1,3,4,0,65,16.9,11,1,0,112.1,31,3,385,11,212,473,53,0,0,53,0,2,420,80,181,21,23,46,35,10,0,382,282,12.3
2019,Michael Pierce,11101,DI,BLT,14,10,0,,0,0,3,62.1,69.2,57.1,63.3,70.6,63.7,3,12,0,,5.6,2,0,2,0,0,1,2,0,5,481,479,131,340,0,8,0,2,294,182,0,17,24,0,16,0,0,0,
2019,Charles Washington,11137,S,ARZ,2,0,0,,0,0,1,,62.6,76.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
2019,Reggie Gilbert,11147,ED,TEN,11,4,1,100,0,0,31,65,67.6,84.8,58.5,71.4,57.3,3,6,0,8,10.5,2,0,0,134.4,4,1,0,0,12,294,294,0,6,277,11,0,0,177,105,0,10,13,4,10,1,27,11,6.8
2019,Joel Heath,11162,DI,HST,2,0,0,,0,0,13,,57.3,76.7,52.2,61.2,,1,0,0,,,0,0,0,0,0,0,0,0,0,36,36,1,15,5,15,0,0,16,20,0,0,0,0,1,0,0,0,
2019,Brennan Scarlett,11169,ED,HST,15,10,1,100,2,2,13,52.2,55.5,13.7,63.2,59.8,62.6,3,7,0,19,7,3,0,6,129.5,11,4,76,2,63,491,393,0,4,384,5,0,98,194,234,18,18,30,11,14,1,86,62,7.8
2019,Morgan Fox,11184,DI,LA,16,4,0,,0,0,26,60.9,50.7,85.4,60.1,40.7,58.7,1,15,0,,5.9,1,0,0,0,0,2,2,0,1,353,351,37,90,52,172,0,2,224,128,0,9,12,0,18,0,0,0,
2019,Cory Littleton,11190,LB,LA,16,31,0,79.7,0,2,26,82.3,79,67.5,78.2,64.7,91.6,0,12,2,38,0.8,1,7,1,104.7,63,4,917,8,562,1039,60,0,0,60,0,0,979,69,408,54,45,94,79,16,4,601,325,9.5
2019,James Burgess,11202,LB,NYJ,10,17,1,75.4,0,1,22,55.4,54.9,34,56.7,58.8,49.9,0,6,1,70,14.4,13,2,4,113.9,46,1,529,3,374,662,87,0,0,87,0,4,575,53,235,39,39,60,61,7,4,497,334,10.8
2019,Jonathan Jones,11217,CB,NE,15,8,0,63.5,1,2,19,71.4,73.6,56.3,57.4,84.5,77.5,0,0,0,64,7.7,4,8,2,112.3,47,0,37,119,462,619,4,0,0,4,0,35,615,2,155,424,15,40,74,0,5,617,283,13.1
2019,Cre'Von LeBlanc,11218,CB,PHI,4,1,0,60,0,0,24,69.3,69.6,77.2,52.4,70,66.9,0,0,0,9,11.1,1,2,0,70.4,6,0,14,0,58,82,3,0,0,3,0,0,79,4,20,65,4,7,10,0,0,44,36,7.3
2019,Ken Crawley,11224,CB,MIA,4,0,0,70,2,0,17,53.3,55.7,0,,77.8,28.8,0,0,0,17,33.3,3,0,3,88.7,7,0,5,120,81,145,3,0,0,3,0,0,142,0,64,17,1,6,10,0,0,68,39,9.7
2019,Mitchell Loewen,11232,DI,NO,1,0,0,,0,0,20,63.1,47.1,0,56.2,53.3,68.7,0,0,0,,0,0,0,1,0,0,0,0,0,0,11,11,0,11,0,0,0,0,7,4,0,1,2,0,0,0,0,0,
2019,Andrew Adams,11240,S,TB,12,5,0,70,1,0,30,63.6,62.7,21.2,55.5,66,76,0,1,1,26,8.2,4,1,4,78.8,7,0,91,10,414,616,11,0,0,11,0,468,605,14,188,34,8,40,10,1,1,59,10,8.4
2019,Dont'e Deayon,11242,CB,LA,2,0,0,,0,0,26,72.1,72.9,77.4,,67.1,72.8,0,0,0,,0,0,0,0,0,0,0,3,33,31,43,1,0,0,1,0,0,42,0,12,6,1,1,0,0,0,0,0,
2019,Romeo Okwara,11250,ED,DET,14,6,0,80,0,1,11,44.9,60.7,88.7,58.3,64.5,46.2,7,25,0,20,19.2,5,0,0,100,4,2,4,0,22,605,598,41,163,272,122,0,7,376,207,3,10,15,5,34,0,40,39,10
2019,Doug Middleton,11262,S,JAX,1,0,0,,0,0,15,62.8,53.2,71.2,,60,23.8,0,0,0,,100,1,0,0,0,0,0,7,0,15,16,0,0,0,0,0,9,16,0,1,0,0,0,0,0,0,0,0,
2019,Brandin Bryant,11280,DI,CLV,4,1,0,,0,0,8,59.8,56.5,78.5,52.5,60,26.1,0,1,0,,20,1,0,0,0,0,0,0,0,1,42,42,21,21,0,0,0,0,20,21,0,3,3,0,1,0,0,0,
2019,Steve Longa,11285,LB,DET,4,1,0,100,0,0,11,45.6,26.4,76.8,54.2,25.9,36.6,0,0,0,9,20,2,0,0,87.5,2,0,46,1,18,55,3,0,0,3,0,0,52,4,33,4,5,7,2,0,0,10,3,5
2019,Kevin Peterson,11302,CB,ARZ,9,2,0,72.7,2,0,1,61.3,59.2,84.5,49.9,45.1,49.1,0,1,0,57,20,4,1,2,109.8,16,0,5,158,183,255,0,0,0,0,0,0,255,4,68,91,3,14,22,1,0,249,129,15.6
2019,Rolan Milligan,11303,CB,IND,6,1,0,71.4,0,0,14,55.6,57.4,80.3,63.5,60.4,47.7,1,1,0,40,16.7,2,0,0,120.8,10,0,5,10,91,131,6,0,0,6,0,0,125,13,27,109,4,9,14,2,1,119,27,11.9
2019,Pete Robertson,11317,ED,ARZ,2,0,0,,0,0,1,60.8,57.6,71.4,55.4,59.9,,0,0,0,,,0,0,0,0,0,0,0,0,2,7,6,0,0,6,0,0,1,3,2,1,0,0,0,0,0,0,0,
2019,Antwaun Woods,11332,DI,DAL,10,7,0,,0,0,9,59.1,56.8,25.6,46.7,69.3,32.7,1,4,0,,15.4,4,0,3,0,0,0,0,0,3,310,310,36,265,0,9,0,0,155,152,0,12,15,0,5,0,0,0,
2019,Roy Robertson-Harris,11341,DI,CHI,15,1,2,,0,0,6,63.2,68.3,86.4,61.8,66.7,34.6,7,16,0,,19.4,6,1,1,0,0,4,6,0,8,544,537,33,251,42,211,0,7,337,199,0,17,24,0,27,0,0,0,
2019,C.J. Ham,11347,FB,MIN,1,0,0,,0,0,18,,61.6,60.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2019,Antonio Hamilton,11353,CB,NYG,6,0,0,64.7,1,0,21,59.5,63.1,78.7,91.5,57,40.1,0,2,0,41,23.1,3,4,2,90.8,11,0,24,104,77,132,1,0,0,1,0,0,131,2,53,3,4,10,17,2,0,142,53,12.9
2019,Johnny Holton,11354,WR,PIT,3,0,0,,0,0,25,60,62.2,94.4,,60,,0,0,0,,,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,
2019,Tony McRae,11358,CB,CIN,8,1,0,73.7,0,0,7,46.3,47.6,81.2,62.6,51.8,37.3,1,2,0,40,15.8,3,1,0,126,14,0,12,68,120,197,0,0,0,0,0,1,197,6,71,116,4,15,19,3,1,205,86,14.6
2019,Branden Jackson,11394,ED,SEA,15,2,1,66.7,0,0,29,72.2,55.3,55.1,45.4,65.7,67.4,1,7,0,12,10,2,1,2,84,2,2,4,0,6,418,414,7,92,162,153,0,4,238,174,0,15,16,3,10,0,19,19,9.5
2019,Javien Elliott,11418,CB,CAR,11,7,0,81.8,0,0,5,65.8,67.1,84,69.6,63,63.7,1,2,1,23,12.8,5,1,0,85.9,27,1,25,16,313,439,13,0,0,13,0,8,426,18,108,377,13,27,33,4,0,252,125,9.3
2019,Myles Garrett,11756,ED,CLV,10,4,0,,2,1,8,35.2,86.5,18.9,91.6,63,67.7,9,31,0,,5,1,0,7,0,0,9,4,0,9,544,540,0,5,499,36,0,4,324,211,0,20,15,0,49,0,0,0,
2019,Solomon Thomas,11758,ED,SF,16,4,0,100,0,0,28,69,56.7,42,57.8,56.9,53.4,4,6,0,8,9.5,2,0,4,100,1,2,2,0,6,425,422,17,184,184,37,0,3,266,153,0,12,15,1,12,0,8,8,8
