"","gsis_id","offense_personnel","snap_count","team_snaps","snap_personnel_usage"
"640","00-0030066","1 RB, 0 TE, 4 WR",1,25,4
"641","00-0030066","1 RB, 1 TE, 3 WR",8,51,15.6862745098039
"642","00-0030066","1 RB, 2 TE, 2 WR",5,43,11.6279069767442
"643","00-0030066","1 RB, 3 TE, 1 WR",0,7,0
"644","00-0030066","2 RB, 0 TE, 3 WR",0,1,0
"645","00-0030066","2 RB, 1 TE, 2 WR",2,6,33.3333333333333
"646","00-0030066","2 RB, 2 TE, 1 WR",0,1,0
"647","00-0030067","0 RB, 1 TE, 4 WR",33,33,100
"648","00-0030067","0 RB, 2 TE, 3 WR",3,3,100
"649","00-0030067","0 RB, 3 TE, 2 WR",1,1,100
"650","00-0030067","1 RB, 0 TE, 4 WR",12,13,92.3076923076923
"651","00-0030067","1 RB, 1 TE, 3 WR",162,169,95.8579881656805
"652","00-0030067","1 RB, 2 TE, 2 WR",54,71,76.056338028169
"653","00-0030067","1 RB, 3 TE, 1 WR",23,23,100
"654","00-0030067","2 RB, 0 TE, 3 WR",14,14,100
"655","00-0030067","2 RB, 1 TE, 2 WR",31,34,91.1764705882353
"656","00-0030067","2 RB, 2 TE, 1 WR",17,19,89.4736842105263
"657","00-0030067","3 RB, 0 TE, 2 WR",3,3,100
"658","00-0030067","3 RB, 1 TE, 1 WR",1,1,100
"659","00-0030068","0 RB, 2 TE, 3 WR",0,1,0
"660","00-0030068","0 RB, 3 TE, 2 WR",0,2,0
"661","00-0030068","0 RB, 4 TE, 1 WR",0,1,0
"662","00-0030068","1 RB, 0 TE, 4 WR",6,6,100
"663","00-0030068","1 RB, 1 TE, 3 WR",258,500,51.6
"664","00-0030068","1 RB, 2 TE, 2 WR",48,185,25.9459459459459
"665","00-0030068","1 RB, 3 TE, 1 WR",15,51,29.4117647058824
"666","00-0030068","1 RB, 4 TE, 0 WR",0,1,0
"667","00-0030068","2 RB, 0 TE, 3 WR",5,5,100
"668","00-0030068","2 RB, 1 TE, 2 WR",7,14,50
"669","00-0030068","2 RB, 2 TE, 1 WR",0,1,0
"670","00-0030068","3 RB, 1 TE, 1 WR",0,3,0
"671","00-0030074","1 RB, 1 TE, 3 WR",18,48,37.5
"672","00-0030074","1 RB, 2 TE, 2 WR",9,18,50
"673","00-0030074","1 RB, 3 TE, 1 WR",0,1,0
"674","00-0030076","0 RB, 1 TE, 4 WR",1,1,100
"675","00-0030076","0 RB, 3 TE, 2 WR",6,6,100
"676","00-0030076","1 RB, 0 TE, 4 WR",1,1,100
"677","00-0030076","1 RB, 1 TE, 3 WR",445,445,100
"678","00-0030076","1 RB, 2 TE, 2 WR",213,213,100
"679","00-0030076","1 RB, 3 TE, 1 WR",190,190,100
"680","00-0030076","2 RB, 1 TE, 2 WR",118,118,100
"681","00-0030076","2 RB, 2 TE, 1 WR",45,45,100
"682","00-0030076","2 RB, 3 TE, 0 WR",13,13,100
"683","00-0030083","0 RB, 1 TE, 4 WR",2,2,100
"684","00-0030083","1 RB, 1 TE, 3 WR",166,201,82.5870646766169
"685","00-0030083","1 RB, 2 TE, 2 WR",71,99,71.7171717171717
"686","00-0030083","1 RB, 3 TE, 1 WR",10,10,100
"687","00-0030083","2 RB, 0 TE, 3 WR",4,7,57.1428571428571
"688","00-0030083","2 RB, 1 TE, 2 WR",17,19,89.4736842105263
"689","00-0030083","2 RB, 2 TE, 1 WR",6,7,85.7142857142857
"690","00-0030085","0 RB, 1 TE, 3 WR",1,1,100
"691","00-0030085","0 RB, 1 TE, 4 WR",23,66,34.8484848484849
"692","00-0030085","0 RB, 2 TE, 3 WR",2,7,28.5714285714286
"693","00-0030085","0 RB, 3 TE, 2 WR",0,2,0
"694","00-0030085","1 RB, 0 TE, 4 WR",6,7,85.7142857142857
"695","00-0030085","1 RB, 1 TE, 3 WR",139,283,49.1166077738516
"696","00-0030085","1 RB, 2 TE, 2 WR",34,93,36.5591397849462
"697","00-0030085","1 RB, 3 TE, 1 WR",2,16,12.5
"698","00-0030085","2 RB, 0 TE, 3 WR",1,9,11.1111111111111
"699","00-0030085","2 RB, 0 TE, 4 WR",1,1,100
"700","00-0030085","2 RB, 1 TE, 2 WR",22,59,37.2881355932203
"701","00-0030085","2 RB, 1 TE, 3 WR",0,1,0
"702","00-0030085","2 RB, 2 TE, 1 WR",0,32,0
"703","00-0030097","0 RB, 1 TE, 4 WR",2,2,100
"704","00-0030097","0 RB, 2 TE, 3 WR",9,9,100
"705","00-0030097","1 RB, 0 TE, 4 WR",3,3,100
"706","00-0030097","1 RB, 1 TE, 3 WR",657,658,99.8480243161094
"707","00-0030097","1 RB, 2 TE, 2 WR",270,270,100
"708","00-0030097","1 RB, 3 TE, 1 WR",116,116,100
"709","00-0030097","2 RB, 1 TE, 2 WR",60,60,100
"710","00-0030097","2 RB, 2 TE, 1 WR",14,14,100
"711","00-0030108","0 RB, 1 TE, 4 WR",5,5,100
"712","00-0030108","1 RB, 0 TE, 4 WR",0,91,0
"713","00-0030108","1 RB, 1 TE, 3 WR",317,514,61.6731517509728
"714","00-0030108","1 RB, 2 TE, 2 WR",185,189,97.8835978835979
"715","00-0030108","1 RB, 3 TE, 1 WR",7,7,100
"716","00-0030108","1 RB, 4 TE, 0 WR",1,1,100
"717","00-0030108","2 RB, 0 TE, 3 WR",0,15,0
"718","00-0030108","2 RB, 1 TE, 2 WR",23,26,88.4615384615385
"719","00-0030108","2 RB, 2 TE, 1 WR",3,3,100
"720","00-0030108","2 RB, 3 TE, 0 WR",4,4,100
"721","00-0030155","0 RB, 0 TE, 5 WR",0,1,0
"722","00-0030155","0 RB, 1 TE, 4 WR",1,6,16.6666666666667
"723","00-0030155","0 RB, 2 TE, 3 WR",2,2,100
"724","00-0030155","1 RB, 0 TE, 4 WR",0,153,0
"725","00-0030155","1 RB, 1 TE, 3 WR",51,500,10.2
"726","00-0030155","1 RB, 2 TE, 2 WR",111,198,56.0606060606061
"727","00-0030155","1 RB, 3 TE, 1 WR",26,26,100
"728","00-0030155","2 RB, 0 TE, 3 WR",0,18,0
"729","00-0030155","2 RB, 1 TE, 2 WR",1,22,4.54545454545455
"730","00-0030155","2 RB, 2 TE, 1 WR",8,12,66.6666666666667
"731","00-0030181","1 RB, 0 TE, 4 WR",0,11,0
"732","00-0030181","1 RB, 1 TE, 3 WR",326,709,45.9802538787024
"733","00-0030181","1 RB, 2 TE, 2 WR",190,236,80.5084745762712
"734","00-0030181","1 RB, 3 TE, 0 WR,1 LB",1,1,100
"735","00-0030181","1 RB, 3 TE, 1 WR",58,58,100
"736","00-0030181","2 RB, 0 TE, 3 WR",0,1,0
"737","00-0030181","2 RB, 1 TE, 2 WR",43,76,56.578947368421
"738","00-0030181","2 RB, 2 TE, 1 WR",5,5,100
"739","00-0030273","0 RB, 2 TE, 3 WR",3,3,100
"740","00-0030273","1 RB, 0 TE, 4 WR",1,1,100
"741","00-0030273","1 RB, 1 TE, 3 WR",202,203,99.5073891625616
"742","00-0030273","1 RB, 2 TE, 2 WR",73,74,98.6486486486486
"743","00-0030273","1 RB, 3 TE, 1 WR",14,15,93.3333333333333
"744","00-0030273","2 RB, 0 TE, 3 WR",3,3,100
"745","00-0030273","2 RB, 1 TE, 2 WR",2,2,100
"746","00-0030273","2 RB, 2 TE, 1 WR",1,1,100
"747","00-0030279","0 RB, 1 TE, 4 WR",2,2,100
"748","00-0030279","1 RB, 0 TE, 4 WR",1,1,100
"749","00-0030279","1 RB, 1 TE, 3 WR",648,687,94.3231441048035
"750","00-0030279","1 RB, 2 TE, 2 WR",225,273,82.4175824175824
"751","00-0030279","1 RB, 3 TE, 1 WR",18,40,45
"752","00-0030279","1 RB, 4 TE, 0 WR",0,1,0
"753","00-0030279","2 RB, 0 TE, 3 WR",10,10,100
"754","00-0030279","2 RB, 1 TE, 2 WR",29,31,93.5483870967742
"755","00-0030279","2 RB, 2 TE, 1 WR",1,17,5.88235294117647
"756","00-0030279","2 RB, 3 TE, 0 WR",0,3,0
"757","00-0030288","0 RB, 2 TE, 3 WR",0,4,0
"758","00-0030288","1 RB, 0 TE, 4 WR",1,2,50
"759","00-0030288","1 RB, 1 TE, 3 WR",229,574,39.8954703832753
"760","00-0030288","1 RB, 2 TE, 2 WR",58,250,23.2
"761","00-0030288","1 RB, 3 TE, 1 WR",16,55,29.0909090909091
"762","00-0030288","2 RB, 0 TE, 3 WR",15,15,100
"763","00-0030288","2 RB, 1 TE, 2 WR",7,24,29.1666666666667
"764","00-0030288","2 RB, 2 TE, 1 WR",1,3,33.3333333333333
"765","00-0030431","0 RB, 1 TE, 4 WR",3,3,100
"766","00-0030431","1 RB, 1 TE, 3 WR",503,518,97.1042471042471
"767","00-0030431","1 RB, 2 TE, 2 WR",47,77,61.038961038961
"768","00-0030456","0 RB, 0 TE, 5 WR",0,3,0
"769","00-0030456","0 RB, 1 TE, 4 WR",0,5,0
"770","00-0030456","0 RB, 2 TE, 3 WR",0,3,0
"771","00-0030456","0 RB, 3 TE, 2 WR",0,2,0
"772","00-0030456","1 RB, 0 TE, 4 WR",8,22,36.3636363636364
"773","00-0030456","1 RB, 1 TE, 3 WR",154,656,23.4756097560976
"774","00-0030456","1 RB, 2 TE, 2 WR",22,175,12.5714285714286
"775","00-0030456","1 RB, 3 TE, 1 WR",8,48,16.6666666666667
"776","00-0030465","0 RB, 3 TE, 2 WR",0,1,0
"777","00-0030465","1 RB, 1 TE, 3 WR",3,43,6.97674418604651
"778","00-0030465","1 RB, 2 TE, 2 WR",4,10,40
"779","00-0030465","1 RB, 3 TE, 1 WR",2,2,100
"780","00-0030496","0 RB, 1 TE, 4 WR",0,2,0
"781","00-0030496","0 RB, 2 TE, 3 WR",0,8,0
"782","00-0030496","0 RB, 3 TE, 2 WR",0,3,0
"783","00-0030496","1 RB, 1 TE, 3 WR",76,230,33.0434782608696
"784","00-0030496","1 RB, 2 TE, 2 WR",14,69,20.2898550724638
"785","00-0030496","1 RB, 3 TE, 1 WR",1,7,14.2857142857143
"786","00-0030496","2 RB, 0 TE, 3 WR",2,33,6.06060606060606
"787","00-0030496","2 RB, 1 TE, 2 WR",44,129,34.1085271317829
"788","00-0030496","2 RB, 2 TE, 1 WR",26,76,34.2105263157895
"789","00-0030506","0 RB, 2 TE, 3 WR",1,1,100
"790","00-0030506","1 RB, 0 TE, 4 WR",0,4,0
"791","00-0030506","1 RB, 1 TE, 3 WR",774,916,84.4978165938865
"792","00-0030506","1 RB, 2 TE, 2 WR",236,265,89.0566037735849
"793","00-0030506","1 RB, 3 TE, 1 WR",72,72,100
"794","00-0030506","2 RB, 1 TE, 2 WR",17,49,34.6938775510204
"795","00-0030506","2 RB, 2 TE, 1 WR",12,33,36.3636363636364
"796","00-0030506","2 RB, 3 TE, 0 WR",1,1,100
"797","00-0030513","0 RB, 1 TE, 4 WR",0,31,0
"798","00-0030513","0 RB, 2 TE, 3 WR",0,5,0
"799","00-0030513","0 RB, 3 TE, 2 WR",0,1,0
"800","00-0030513","1 RB, 1 TE, 3 WR",128,438,29.2237442922374
"801","00-0030513","1 RB, 2 TE, 2 WR",45,96,46.875
"802","00-0030513","1 RB, 3 TE, 1 WR",15,29,51.7241379310345
"803","00-0030513","2 RB, 0 TE, 3 WR",26,67,38.8059701492537
"804","00-0030513","2 RB, 1 TE, 2 WR",82,181,45.3038674033149
"805","00-0030513","2 RB, 2 TE, 1 WR",65,129,50.3875968992248
"806","00-0030513","2 RB, 3 TE, 0 WR",5,6,83.3333333333333
"807","00-0030513","3 RB, 0 TE, 2 WR",1,1,100
"808","00-0030520","1 RB, 1 TE, 3 WR",135,186,72.5806451612903
"809","00-0030520","1 RB, 2 TE, 2 WR",56,68,82.3529411764706
"810","00-0030520","1 RB, 3 TE, 1 WR",7,9,77.7777777777778
"811","00-0030520","2 RB, 0 TE, 3 WR",0,1,0
"812","00-0030520","2 RB, 1 TE, 2 WR",4,5,80
"813","00-0030520","2 RB, 3 TE, 0 WR",2,5,40
"814","00-0030520","3 RB, 1 TE, 1 WR",4,4,100
"815","00-0030525","0 RB, 1 TE, 4 WR",31,33,93.9393939393939
"816","00-0030525","0 RB, 2 TE, 3 WR",0,1,0
"817","00-0030525","1 RB, 0 TE, 4 WR",12,13,92.3076923076923
"818","00-0030525","1 RB, 1 TE, 3 WR",204,507,40.2366863905325
"819","00-0030525","1 RB, 2 TE, 2 WR",30,176,17.0454545454545
"820","00-0030525","1 RB, 3 TE, 1 WR",1,24,4.16666666666667
"821","00-0030525","1 RB, 4 TE, 0 WR",0,1,0
"822","00-0030561","0 RB, 2 TE, 3 WR",2,2,100
"823","00-0030561","1 RB, 0 TE, 4 WR",1,1,100
"824","00-0030561","1 RB, 1 TE, 3 WR",556,589,94.3972835314092
"825","00-0030561","1 RB, 2 TE, 2 WR",213,233,91.4163090128755
"826","00-0030561","1 RB, 3 TE, 1 WR",89,89,100
"827","00-0030561","2 RB, 1 TE, 2 WR",10,10,100
"828","00-0030564","0 RB, 0 TE, 5 WR",1,1,100
"829","00-0030564","0 RB, 1 TE, 4 WR",5,6,83.3333333333333
"830","00-0030564","0 RB, 2 TE, 3 WR",1,2,50
"831","00-0030564","1 RB, 0 TE, 4 WR",127,149,85.2348993288591
"832","00-0030564","1 RB, 1 TE, 3 WR",282,329,85.7142857142857
"833","00-0030564","1 RB, 2 TE, 2 WR",106,136,77.9411764705882
"834","00-0030564","1 RB, 3 TE, 1 WR",19,21,90.4761904761905
"835","00-0030564","2 RB, 0 TE, 3 WR",16,16,100
"836","00-0030564","2 RB, 1 TE, 2 WR",15,17,88.2352941176471
"837","00-0030564","2 RB, 2 TE, 1 WR",1,4,25
"838","00-0030565","0 RB, 2 TE, 3 WR",1,1,100
"839","00-0030565","1 RB, 1 TE, 2 WR,1 LB",2,3,66.6666666666667
"840","00-0030565","1 RB, 1 TE, 3 WR",139,159,87.4213836477987
"841","00-0030565","1 RB, 2 TE, 2 WR",47,60,78.3333333333333
"842","00-0030565","1 RB, 3 TE, 0 WR,1 LB",2,2,100
"843","00-0030565","1 RB, 3 TE, 1 WR",15,18,83.3333333333333
"844","00-0030565","2 RB, 1 TE, 2 WR",1,4,25
"845","00-0030578","0 RB, 1 TE, 4 WR",0,1,0
"846","00-0030578","0 RB, 2 TE, 3 WR",0,5,0
"847","00-0030578","1 RB, 1 TE, 3 WR",76,284,26.7605633802817
