"","yearly_id","down","snap_count","team_snaps","snap_down_usage"
"2577","2021_00-0035359",2,16,60,26.6666666666667
"2578","2021_00-0035359",3,9,53,16.9811320754717
"2579","2021_00-0035359",4,3,8,37.5
"2580","2021_00-0035382",1,145,282,51.4184397163121
"2581","2021_00-0035382",2,111,204,54.4117647058823
"2582","2021_00-0035382",3,56,112,50
"2583","2021_00-0035382",4,11,14,78.5714285714286
"2584","2021_00-0035383",1,221,300,73.6666666666667
"2585","2021_00-0035383",2,158,217,72.8110599078341
"2586","2021_00-0035383",3,87,127,68.503937007874
"2587","2021_00-0035383",4,15,18,83.3333333333333
"2588","2021_00-0035384",1,90,197,45.6852791878173
"2589","2021_00-0035384",2,78,155,50.3225806451613
"2590","2021_00-0035384",3,50,99,50.5050505050505
"2591","2021_00-0035384",4,9,15,60
"2592","2021_00-0035399",1,65,299,21.7391304347826
"2593","2021_00-0035399",2,37,226,16.3716814159292
"2594","2021_00-0035399",3,20,134,14.9253731343284
"2595","2021_00-0035399",4,1,11,9.09090909090909
"2596","2021_00-0035400",1,4,17,23.5294117647059
"2597","2021_00-0035400",2,5,17,29.4117647058824
"2598","2021_00-0035400",3,5,15,33.3333333333333
"2599","2021_00-0035400",4,1,1,100
"2600","2021_00-0035406",1,68,163,41.7177914110429
"2601","2021_00-0035406",2,59,144,40.9722222222222
"2602","2021_00-0035406",3,55,109,50.4587155963303
"2603","2021_00-0035406",4,6,11,54.5454545454545
"2604","2021_00-0035414",1,229,460,49.7826086956522
"2605","2021_00-0035414",2,196,359,54.5961002785515
"2606","2021_00-0035414",3,162,222,72.972972972973
"2607","2021_00-0035414",4,24,37,64.8648648648649
"2608","2021_00-0035418",1,1,33,3.03030303030303
"2609","2021_00-0035418",2,1,24,4.16666666666667
"2610","2021_00-0035418",3,1,14,7.14285714285714
"2611","2021_00-0035418",4,0,2,0
"2612","2021_00-0035428",1,28,219,12.7853881278539
"2613","2021_00-0035428",2,21,176,11.9318181818182
"2614","2021_00-0035428",3,5,100,5
"2615","2021_00-0035428",4,0,5,0
"2616","2021_00-0035431",1,1,34,2.94117647058824
"2617","2021_00-0035431",2,1,31,3.2258064516129
"2618","2021_00-0035431",3,0,15,0
"2619","2021_00-0035432",1,27,65,41.5384615384615
"2620","2021_00-0035432",2,17,43,39.5348837209302
"2621","2021_00-0035432",3,8,23,34.7826086956522
"2622","2021_00-0035432",4,0,2,0
"2623","2021_00-0035448",1,2,62,3.2258064516129
"2624","2021_00-0035448",2,1,47,2.12765957446809
"2625","2021_00-0035448",3,3,27,11.1111111111111
"2626","2021_00-0035448",4,0,1,0
"2627","2021_00-0035457",1,34,289,11.7647058823529
"2628","2021_00-0035457",2,23,230,10
"2629","2021_00-0035457",3,11,141,7.80141843971631
"2630","2021_00-0035457",4,2,13,15.3846153846154
"2631","2021_00-0035480",1,17,245,6.93877551020408
"2632","2021_00-0035480",2,10,175,5.71428571428571
"2633","2021_00-0035480",3,4,101,3.96039603960396
"2634","2021_00-0035480",4,2,11,18.1818181818182
"2635","2021_00-0035500",1,14,111,12.6126126126126
"2636","2021_00-0035500",2,9,91,9.89010989010989
"2637","2021_00-0035500",3,8,72,11.1111111111111
"2638","2021_00-0035500",4,2,7,28.5714285714286
"2639","2021_00-0035510",1,94,335,28.0597014925373
"2640","2021_00-0035510",2,65,250,26
"2641","2021_00-0035510",3,42,151,27.8145695364238
"2642","2021_00-0035510",4,7,23,30.4347826086957
"2643","2021_00-0035526",1,198,202,98.019801980198
"2644","2021_00-0035526",2,145,148,97.972972972973
"2645","2021_00-0035526",3,89,92,96.7391304347826
"2646","2021_00-0035526",4,13,13,100
"2647","2021_00-0035527",1,10,119,8.40336134453782
"2648","2021_00-0035527",2,4,94,4.25531914893617
"2649","2021_00-0035527",3,3,72,4.16666666666667
"2650","2021_00-0035527",4,1,9,11.1111111111111
"2651","2021_00-0035535",1,188,306,61.437908496732
"2652","2021_00-0035535",2,154,237,64.9789029535865
"2653","2021_00-0035535",3,143,181,79.0055248618785
"2654","2021_00-0035535",4,14,20,70
"2655","2021_00-0035537",1,146,434,33.6405529953917
"2656","2021_00-0035537",2,101,332,30.421686746988
"2657","2021_00-0035537",3,139,204,68.1372549019608
"2658","2021_00-0035537",4,17,28,60.7142857142857
"2659","2021_00-0035544",1,44,267,16.4794007490637
"2660","2021_00-0035544",2,38,210,18.0952380952381
"2661","2021_00-0035544",3,34,134,25.3731343283582
"2662","2021_00-0035544",4,4,23,17.3913043478261
"2663","2021_00-0035547",1,32,205,15.609756097561
"2664","2021_00-0035547",2,17,145,11.7241379310345
"2665","2021_00-0035547",3,7,80,8.75
"2666","2021_00-0035547",4,0,3,0
"2667","2021_00-0035562",1,2,113,1.76991150442478
"2668","2021_00-0035562",2,2,84,2.38095238095238
"2669","2021_00-0035562",3,2,50,4
"2670","2021_00-0035562",4,0,7,0
"2671","2021_00-0035567",1,30,82,36.5853658536585
"2672","2021_00-0035567",2,21,68,30.8823529411765
"2673","2021_00-0035567",3,17,49,34.6938775510204
"2674","2021_00-0035567",4,2,10,20
"2675","2021_00-0035572",1,63,216,29.1666666666667
"2676","2021_00-0035572",2,45,162,27.7777777777778
"2677","2021_00-0035572",3,14,103,13.5922330097087
"2678","2021_00-0035572",4,5,15,33.3333333333333
"2679","2021_00-0035588",1,363,363,100
"2680","2021_00-0035588",2,277,277,100
"2681","2021_00-0035588",3,186,186,100
"2682","2021_00-0035588",4,15,15,100
"2683","2021_00-0035592",1,2,28,7.14285714285714
"2684","2021_00-0035592",2,0,16,0
"2685","2021_00-0035592",3,0,12,0
"2686","2021_00-0035592",4,1,4,25
"2687","2021_00-0035593",1,63,187,33.6898395721925
"2688","2021_00-0035593",2,45,128,35.15625
"2689","2021_00-0035593",3,27,78,34.6153846153846
"2690","2021_00-0035593",4,6,9,66.6666666666667
"2691","2021_00-0035594",1,44,376,11.7021276595745
"2692","2021_00-0035594",2,32,285,11.2280701754386
"2693","2021_00-0035594",3,104,167,62.2754491017964
"2694","2021_00-0035594",4,5,12,41.6666666666667
"2695","2021_00-0035602",1,10,17,58.8235294117647
"2696","2021_00-0035602",2,4,12,33.3333333333333
"2697","2021_00-0035602",3,8,15,53.3333333333333
"2698","2021_00-0035602",4,2,5,40
"2699","2021_00-0035603",1,105,384,27.34375
"2700","2021_00-0035603",2,77,298,25.8389261744966
"2701","2021_00-0035603",3,35,190,18.4210526315789
"2702","2021_00-0035603",4,1,14,7.14285714285714
"2703","2021_00-0035621",1,1,35,2.85714285714286
"2704","2021_00-0035621",2,0,21,0
"2705","2021_00-0035621",3,0,13,0
"2706","2021_00-0035621",4,0,5,0
"2707","2021_00-0035624",1,126,327,38.5321100917431
"2708","2021_00-0035624",2,97,242,40.0826446280992
"2709","2021_00-0035624",3,51,152,33.5526315789474
"2710","2021_00-0035624",4,6,13,46.1538461538462
"2711","2021_00-0035628",1,121,390,31.025641025641
"2712","2021_00-0035628",2,90,288,31.25
"2713","2021_00-0035628",3,110,191,57.5916230366492
"2714","2021_00-0035628",4,14,24,58.3333333333333
"2715","2021_00-0035629",1,490,491,99.79633401222
"2716","2021_00-0035629",2,378,380,99.4736842105263
"2717","2021_00-0035629",3,231,231,100
"2718","2021_00-0035629",4,20,20,100
"2719","2021_00-0035630",1,419,426,98.3568075117371
"2720","2021_00-0035630",2,324,328,98.780487804878
"2721","2021_00-0035630",3,210,214,98.1308411214953
"2722","2021_00-0035630",4,22,23,95.6521739130435
"2723","2021_00-0035631",1,252,506,49.802371541502
"2724","2021_00-0035631",2,157,395,39.746835443038
"2725","2021_00-0035631",3,40,245,16.3265306122449
"2726","2021_00-0035631",4,7,21,33.3333333333333
"2727","2021_00-0035639",1,73,166,43.9759036144578
"2728","2021_00-0035639",2,59,120,49.1666666666667
"2729","2021_00-0035639",3,43,78,55.1282051282051
"2730","2021_00-0035639",4,2,11,18.1818181818182
"2731","2021_00-0035640",1,371,446,83.1838565022422
"2732","2021_00-0035640",2,269,339,79.3510324483776
"2733","2021_00-0035640",3,184,208,88.4615384615385
"2734","2021_00-0035640",4,7,13,53.8461538461538
"2735","2021_00-0035641",1,3,28,10.7142857142857
"2736","2021_00-0035641",2,3,24,12.5
"2737","2021_00-0035641",3,3,18,16.6666666666667
"2738","2021_00-0035641",4,2,3,66.6666666666667
"2739","2021_00-0035644",1,370,418,88.5167464114833
"2740","2021_00-0035644",2,250,305,81.9672131147541
"2741","2021_00-0035644",3,156,198,78.7878787878788
"2742","2021_00-0035644",4,24,27,88.8888888888889
"2743","2021_00-0035645",1,24,268,8.95522388059701
"2744","2021_00-0035645",2,22,205,10.7317073170732
"2745","2021_00-0035645",3,12,128,9.375
"2746","2021_00-0035645",4,3,13,23.0769230769231
"2747","2021_00-0035649",1,386,400,96.5
"2748","2021_00-0035649",2,304,315,96.5079365079365
"2749","2021_00-0035649",3,194,200,97
"2750","2021_00-0035649",4,14,15,93.3333333333333
"2751","2021_00-0035657",1,211,414,50.9661835748792
"2752","2021_00-0035657",2,141,312,45.1923076923077
"2753","2021_00-0035657",3,20,194,10.3092783505155
"2754","2021_00-0035657",4,3,16,18.75
"2755","2021_00-0035659",1,453,498,90.9638554216867
"2756","2021_00-0035659",2,306,352,86.9318181818182
"2757","2021_00-0035659",3,221,236,93.6440677966102
"2758","2021_00-0035659",4,30,31,96.7741935483871
"2759","2021_00-0035660",1,6,51,11.7647058823529
"2760","2021_00-0035660",2,7,43,16.2790697674419
"2761","2021_00-0035660",3,1,23,4.34782608695652
"2762","2021_00-0035660",4,0,1,0
"2763","2021_00-0035662",1,401,520,77.1153846153846
"2764","2021_00-0035662",2,310,381,81.3648293963255
"2765","2021_00-0035662",3,196,214,91.588785046729
"2766","2021_00-0035662",4,18,28,64.2857142857143
"2767","2021_00-0035664",1,238,358,66.4804469273743
"2768","2021_00-0035664",2,175,258,67.8294573643411
"2769","2021_00-0035664",3,93,153,60.7843137254902
"2770","2021_00-0035664",4,9,15,60
"2771","2021_00-0035666",1,34,82,41.4634146341463
"2772","2021_00-0035666",2,24,62,38.7096774193548
"2773","2021_00-0035666",3,18,37,48.6486486486487
"2774","2021_00-0035666",4,1,4,25
"2775","2021_00-0035668",1,561,564,99.468085106383
"2776","2021_00-0035668",2,424,425,99.7647058823529
"2777","2021_00-0035668",3,261,261,100
"2778","2021_00-0035668",4,19,19,100
"2779","2021_00-0035676",1,273,393,69.4656488549618
"2780","2021_00-0035676",2,217,299,72.5752508361204
"2781","2021_00-0035676",3,158,191,82.7225130890052
"2782","2021_00-0035676",4,9,17,52.9411764705882
"2783","2021_00-0035679",1,164,260,63.0769230769231
"2784","2021_00-0035679",2,132,208,63.4615384615385
"2785","2021_00-0035679",3,99,142,69.7183098591549
"2786","2021_00-0035679",4,2,9,22.2222222222222
"2787","2021_00-0035685",1,263,341,77.1260997067449
"2788","2021_00-0035685",2,190,259,73.3590733590734
"2789","2021_00-0035685",3,127,167,76.0479041916168
"2790","2021_00-0035685",4,19,30,63.3333333333333
"2791","2021_00-0035686",1,199,199,100
"2792","2021_00-0035686",2,161,163,98.7730061349693
"2793","2021_00-0035686",3,113,113,100
"2794","2021_00-0035686",4,13,14,92.8571428571429
"2795","2021_00-0035688",1,63,94,67.0212765957447
"2796","2021_00-0035688",2,54,77,70.1298701298701
"2797","2021_00-0035688",3,30,42,71.4285714285714
"2798","2021_00-0035688",4,6,8,75
"2799","2021_00-0035689",1,418,469,89.1257995735608
"2800","2021_00-0035689",2,295,339,87.0206489675516
"2801","2021_00-0035689",3,177,200,88.5
"2802","2021_00-0035689",4,17,20,85
"2803","2021_00-0035698",1,42,108,38.8888888888889
"2804","2021_00-0035698",2,32,80,40
"2805","2021_00-0035698",3,15,49,30.6122448979592
"2806","2021_00-0035698",4,0,3,0
"2807","2021_00-0035700",1,328,456,71.9298245614035
"2808","2021_00-0035700",2,260,371,70.0808625336927
"2809","2021_00-0035700",3,72,217,33.1797235023041
"2810","2021_00-0035700",4,10,18,55.5555555555556
"2811","2021_00-0035702",1,338,399,84.7117794486216
"2812","2021_00-0035702",2,248,293,84.641638225256
"2813","2021_00-0035702",3,160,187,85.5614973262032
"2814","2021_00-0035702",4,23,27,85.1851851851852
"2815","2021_00-0035703",1,15,174,8.62068965517241
"2816","2021_00-0035703",2,14,115,12.1739130434783
"2817","2021_00-0035703",3,6,71,8.45070422535211
"2818","2021_00-0035703",4,2,10,20
"2819","2021_00-0035704",1,87,123,70.7317073170732
"2820","2021_00-0035704",2,67,92,72.8260869565217
"2821","2021_00-0035704",3,45,63,71.4285714285714
"2822","2021_00-0035704",4,5,5,100
"2823","2021_00-0035710",1,282,303,93.0693069306931
"2824","2021_00-0035710",2,209,219,95.4337899543379
"2825","2021_00-0035710",3,150,156,96.1538461538462
"2826","2021_00-0035710",4,13,16,81.25
"2827","2021_00-0035715",1,64,311,20.5787781350482
"2828","2021_00-0035715",2,46,236,19.4915254237288
"2829","2021_00-0035715",3,11,137,8.02919708029197
"2830","2021_00-0035715",4,0,9,0
"2831","2021_00-0035719",1,409,535,76.4485981308411
"2832","2021_00-0035719",2,314,386,81.3471502590674
"2833","2021_00-0035719",3,192,229,83.8427947598253
"2834","2021_00-0035719",4,20,24,83.3333333333333
"2835","2021_00-0035726",1,146,470,31.063829787234
"2836","2021_00-0035726",2,77,356,21.6292134831461
"2837","2021_00-0035726",3,14,221,6.33484162895928
"2838","2021_00-0035726",4,1,18,5.55555555555556
"2839","2021_00-0035743",1,19,91,20.8791208791209
"2840","2021_00-0035743",2,18,65,27.6923076923077
"2841","2021_00-0035743",3,13,43,30.2325581395349
"2842","2021_00-0035743",4,1,4,25
"2843","2021_00-0035752",1,8,49,16.3265306122449
"2844","2021_00-0035752",2,8,42,19.047619047619
"2845","2021_00-0035752",3,7,30,23.3333333333333
"2846","2021_00-0035752",4,1,4,25
"2847","2021_00-0035760",1,3,33,9.09090909090909
"2848","2021_00-0035760",2,3,23,13.0434782608696
"2849","2021_00-0035760",3,0,14,0
"2850","2021_00-0035760",4,0,5,0
"2851","2021_00-0035764",1,236,246,95.9349593495935
"2852","2021_00-0035764",2,211,221,95.4751131221719
"2853","2021_00-0035764",3,156,161,96.8944099378882
"2854","2021_00-0035764",4,14,14,100
"2855","2021_00-0035771",1,36,369,9.75609756097561
"2856","2021_00-0035771",2,29,294,9.86394557823129
"2857","2021_00-0035771",3,16,182,8.79120879120879
"2858","2021_00-0035771",4,2,20,10
"2859","2021_00-0035787",1,12,42,28.5714285714286
"2860","2021_00-0035787",2,11,31,35.4838709677419
"2861","2021_00-0035787",3,4,19,21.0526315789474
"2862","2021_00-0035787",4,0,3,0
"2863","2021_00-0035806",1,48,377,12.7320954907162
"2864","2021_00-0035806",2,39,262,14.8854961832061
"2865","2021_00-0035806",3,75,157,47.7707006369427
"2866","2021_00-0035806",4,3,13,23.0769230769231
"2867","2021_00-0035823",1,56,137,40.8759124087591
"2868","2021_00-0035823",2,19,96,19.7916666666667
"2869","2021_00-0035823",3,4,69,5.79710144927536
"2870","2021_00-0035823",4,1,4,25
"2871","2021_00-0035826",1,5,63,7.93650793650794
"2872","2021_00-0035826",2,3,44,6.81818181818182
"2873","2021_00-0035826",3,6,30,20
"2874","2021_00-0035826",4,0,3,0
"2875","2021_00-0035831",1,237,371,63.8814016172507
"2876","2021_00-0035831",2,167,276,60.5072463768116
"2877","2021_00-0035831",3,66,175,37.7142857142857
"2878","2021_00-0035831",4,7,25,28
"2879","2021_00-0035832",1,8,20,40
"2880","2021_00-0035832",2,6,19,31.5789473684211
"2881","2021_00-0035832",3,3,9,33.3333333333333
"2882","2021_00-0035835",1,0,34,0
"2883","2021_00-0035835",2,1,22,4.54545454545455
"2884","2021_00-0035835",3,0,13,0
"2885","2021_00-0035835",4,0,2,0
"2886","2021_00-0035844",1,7,32,21.875
"2887","2021_00-0035844",2,2,26,7.69230769230769
"2888","2021_00-0035844",3,2,17,11.7647058823529
"2889","2021_00-0035848",1,2,31,6.45161290322581
"2890","2021_00-0035848",2,0,23,0
"2891","2021_00-0035848",3,0,12,0
"2892","2021_00-0035848",4,0,1,0
"2893","2021_00-0035860",1,36,158,22.7848101265823
"2894","2021_00-0035860",2,34,150,22.6666666666667
"2895","2021_00-0035860",3,21,112,18.75
"2896","2021_00-0035860",4,5,12,41.6666666666667
"2897","2021_00-0035864",1,100,423,23.6406619385343
"2898","2021_00-0035864",2,77,308,25
"2899","2021_00-0035864",3,64,199,32.1608040201005
"2900","2021_00-0035864",4,12,24,50
"2901","2021_00-0035881",1,39,147,26.530612244898
"2902","2021_00-0035881",2,34,112,30.3571428571429
"2903","2021_00-0035881",3,17,66,25.7575757575758
"2904","2021_00-0035881",4,0,4,0
"2905","2021_00-0035883",1,2,32,6.25
"2906","2021_00-0035883",2,0,18,0
"2907","2021_00-0035883",3,0,10,0
"2908","2021_00-0035891",1,36,272,13.2352941176471
"2909","2021_00-0035891",2,30,220,13.6363636363636
"2910","2021_00-0035891",3,10,145,6.89655172413793
"2911","2021_00-0035891",4,3,18,16.6666666666667
"2912","2021_00-0035898",1,3,28,10.7142857142857
"2913","2021_00-0035898",2,4,23,17.3913043478261
"2914","2021_00-0035898",3,0,17,0
"2915","2021_00-0035898",4,0,2,0
"2916","2021_00-0035901",1,0,20,0
"2917","2021_00-0035901",2,1,19,5.26315789473684
"2918","2021_00-0035901",3,0,9,0
"2919","2021_00-0035908",1,21,258,8.13953488372093
"2920","2021_00-0035908",2,14,211,6.63507109004739
"2921","2021_00-0035908",3,8,128,6.25
"2922","2021_00-0035908",4,0,23,0
"2923","2021_00-0035924",1,12,223,5.38116591928251
"2924","2021_00-0035924",2,11,183,6.01092896174863
"2925","2021_00-0035924",3,8,117,6.83760683760684
"2926","2021_00-0035924",4,4,13,30.7692307692308
"2927","2021_00-0035956",1,102,448,22.7678571428571
"2928","2021_00-0035956",2,50,340,14.7058823529412
"2929","2021_00-0035956",3,8,213,3.75586854460094
"2930","2021_00-0035956",4,1,26,3.84615384615385
"2931","2021_00-0035957",1,9,65,13.8461538461538
"2932","2021_00-0035957",2,6,47,12.7659574468085
"2933","2021_00-0035957",3,21,30,70
"2934","2021_00-0035957",4,1,3,33.3333333333333
"2935","2021_00-0035958",1,55,84,65.4761904761905
"2936","2021_00-0035958",2,43,66,65.1515151515152
"2937","2021_00-0035958",3,30,44,68.1818181818182
"2938","2021_00-0035958",4,5,10,50
"2939","2021_00-0035973",1,27,182,14.8351648351648
"2940","2021_00-0035973",2,19,134,14.1791044776119
"2941","2021_00-0035973",3,15,79,18.9873417721519
"2942","2021_00-0035973",4,2,7,28.5714285714286
"2943","2021_00-0035976",1,1,151,0.662251655629139
"2944","2021_00-0035976",2,2,115,1.73913043478261
"2945","2021_00-0035976",3,8,70,11.4285714285714
"2946","2021_00-0035976",4,0,5,0
"2947","2021_00-0035981",1,1,32,3.125
"2948","2021_00-0035981",2,1,24,4.16666666666667
"2949","2021_00-0035981",3,1,11,9.09090909090909
"2950","2021_00-0035987",1,1,25,4
"2951","2021_00-0035987",2,0,20,0
"2952","2021_00-0035987",3,0,13,0
"2953","2021_00-0035992",1,54,192,28.125
"2954","2021_00-0035992",2,41,143,28.6713286713287
"2955","2021_00-0035992",3,24,80,30
"2956","2021_00-0035992",4,4,12,33.3333333333333
"2957","2021_00-0035993",1,162,222,72.972972972973
"2958","2021_00-0035993",2,126,168,75
"2959","2021_00-0035993",3,72,100,72
"2960","2021_00-0035993",4,16,20,80
"2961","2021_00-0036005",1,9,28,32.1428571428571
"2962","2021_00-0036005",2,10,24,41.6666666666667
"2963","2021_00-0036005",3,3,18,16.6666666666667
"2964","2021_00-0036005",4,1,3,33.3333333333333
"2965","2021_00-0036020",1,91,347,26.2247838616715
"2966","2021_00-0036020",2,68,283,24.0282685512367
"2967","2021_00-0036020",3,13,181,7.18232044198895
"2968","2021_00-0036020",4,2,19,10.5263157894737
"2969","2021_00-0036032",1,56,215,26.046511627907
